t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal
4.718 1.28203 2.06105e-05 0.00821787 362.772 0.0202503 1.26178 982.521 59691.4 159.427 1369.31 62202.7
4.719 1.28103 2.05937e-05 0.00821773 362.661 0.0202567 1.26077 983.634 59692.4 159.427 1369.31 62204.8
4.72 1.28003 2.0577e-05 0.00821759 362.55 0.0202624 1.25977 984.711 59693.4 159.427 1369.31 62206.9
4.721 1.27903 2.05602e-05 0.00821746 362.439 0.0202682 1.25876 985.799 59694.4 159.427 1369.31 62209
4.722 1.27803 2.05435e-05 0.00821733 362.329 0.0202746 1.25776 986.913 59695.4 159.427 1369.31 62211
4.723 1.27703 2.05267e-05 0.0082172 362.218 0.0202803 1.25675 987.995 59696.4 159.427 1369.31 62213.1
4.724 1.27603 2.051e-05 0.00821707 362.107 0.0202863 1.25574 989.095 59697.3 159.427 1369.31 62215.1
4.725 1.27503 2.04932e-05 0.00821694 361.997 0.020293 1.25474 990.231 59698.2 159.427 1369.31 62217.2
4.726 1.27403 2.04765e-05 0.00821682 361.887 0.0202984 1.25373 991.303 59699.1 159.427 1369.31 62219.2
4.727 1.27303 2.04597e-05 0.0082167 361.776 0.0203044 1.25272 992.41 59700.1 159.427 1369.31 62221.2
4.728 1.27203 2.0443e-05 0.00821657 361.666 0.0203113 1.25172 993.56 59700.9 159.427 1369.31 62223.2
4.729 1.27103 2.04263e-05 0.00821646 361.556 0.0203166 1.25071 994.63 59701.8 159.427 1369.31 62225.2
4.73 1.27003 2.04096e-05 0.00821634 361.446 0.0203225 1.24971 995.734 59702.7 159.427 1369.31 62227.2
4.731 1.26903 2.03929e-05 0.00821622 361.336 0.020328 1.2487 996.819 59703.5 159.427 1369.31 62229.1
4.732 1.26803 2.03762e-05 0.00821611 361.226 0.0203346 1.2477 997.961 59704.4 159.427 1369.31 62231.1
4.733 1.26703 2.03594e-05 0.008216 361.117 0.0203405 1.24669 999.068 59705.2 159.427 1369.31 62233
4.734 1.26603 2.03428e-05 0.00821589 361.007 0.020346 1.24568 1000.16 59706 159.427 1369.31 62234.9
4.735 1.26503 2.03261e-05 0.00821578 360.898 0.020352 1.24468 1001.28 59706.8 159.427 1369.31 62236.8
4.736 1.26403 2.03094e-05 0.00821567 360.789 0.020358 1.24367 1002.4 59707.6 159.427 1369.31 62238.7
4.737 1.26303 2.02927e-05 0.00821557 360.679 0.0203647 1.24266 1003.55 59708.4 159.427 1369.31 62240.7
4.738 1.26203 2.0276e-05 0.00821546 360.57 0.0203705 1.24166 1004.66 59709.1 159.427 1369.31 62242.5
4.739 1.26103 2.02593e-05 0.00821536 360.461 0.0203755 1.24065 1005.73 59709.9 159.427 1369.31 62244.4
4.74 1.26003 2.02427e-05 0.00821526 360.352 0.0203807 1.23965 1006.82 59710.6 159.427 1369.31 62246.2
4.741 1.25903 2.0226e-05 0.00821516 360.243 0.0203866 1.23864 1007.94 59711.4 159.427 1369.31 62248.1
4.742 1.25803 2.02093e-05 0.00821506 360.135 0.0203932 1.23764 1009.1 59712.1 159.427 1369.31 62249.9
4.743 1.25703 2.01927e-05 0.00821497 360.026 0.0203982 1.23663 1010.18 59712.8 159.427 1369.31 62251.7
4.744 1.25603 2.0176e-05 0.00821487 359.917 0.0204035 1.23562 1011.27 59713.5 159.427 1369.31 62253.5
4.745 1.25503 2.01594e-05 0.00821478 359.809 0.02041 1.23462 1012.43 59714.2 159.427 1369.31 62255.4
4.746 1.25403 2.01427e-05 0.00821469 359.701 0.0204159 1.23361 1013.56 59714.9 159.427 1369.31 62257.2
4.747 1.25303 2.01261e-05 0.0082146 359.593 0.020422 1.23261 1014.7 59715.5 159.427 1369.31 62259
4.748 1.25203 2.01094e-05 0.00821451 359.484 0.0204268 1.2316 1015.78 59716.2 159.427 1369.31 62260.7
4.749 1.25103 2.00928e-05 0.00821442 359.376 0.0204328 1.2306 1016.92 59716.8 159.427 1369.31 62262.5
4.75 1.25003 2.00762e-05 0.00821433 359.269 0.0204381 1.22959 1018.03 59717.5 159.427 1369.31 62264.3
4.751 1.24903 2.00596e-05 0.00821425 359.161 0.0204437 1.22859 1019.15 59718.1 159.427 1369.31 62266
4.752 1.24803 2.0043e-05 0.00821416 359.053 0.0204485 1.22758 1020.23 59718.7 159.427 1369.31 62267.7
4.753 1.24703 2.00263e-05 0.00821408 358.945 0.0204551 1.22657 1021.41 59719.3 159.427 1369.31 62269.5
4.754 1.24603 2.00097e-05 0.008214 358.838 0.0204608 1.22557 1022.55 59719.9 159.427 1369.31 62271.2
4.755 1.24503 1.99931e-05 0.00821392 358.73 0.0204663 1.22456 1023.67 59720.5 159.427 1369.31 62272.9
4.756 1.24403 1.99765e-05 0.00821384 358.623 0.0204715 1.22356 1024.78 59721.1 159.427 1369.31 62274.6
4.757 1.24303 1.99599e-05 0.00821376 358.516 0.0204764 1.22255 1025.88 59721.7 159.427 1369.31 62276.3
4.758 1.24203 1.99433e-05 0.00821368 358.409 0.0204825 1.22155 1027.04 59722.3 159.427 1369.31 62278
4.759 1.24103 1.99267e-05 0.00821361 358.302 0.0204876 1.22054 1028.15 59722.8 159.427 1369.31 62279.7
4.76 1.24003 1.99101e-05 0.00821353 358.195 0.0204936 1.21954 1029.3 59723.4 159.427 1369.31 62281.4
4.761 1.23903 1.98935e-05 0.00821346 358.088 0.0204991 1.21853 1030.44 59723.9 159.427 1369.31 62283.1
4.762 1.23803 1.98769e-05 0.00821339 357.982 0.0205043 1.21753 1031.56 59724.5 159.427 1369.31 62284.7
4.763 1.23703 1.98604e-05 0.00821332 357.875 0.0205088 1.21652 1032.65 59725 159.427 1369.31 62286.4
4.764 1.23603 1.98438e-05 0.00821325 357.768 0.0205154 1.21551 1033.85 59725.5 159.427 1369.31 62288.1
4.765 1.23503 1.98272e-05 0.00821318 357.662 0.0205202 1.21451 1034.95 59726 159.427 1369.31 62289.7
4.766 1.23403 1.98106e-05 0.00821311 357.556 0.0205255 1.2135 1036.09 59726.5 159.427 1369.31 62291.3
4.767 1.23303 1.9794e-05 0.00821304 357.449 0.0205307 1.2125 1037.21 59727 159.427 1369.31 62293
4.768 1.23203 1.97775e-05 0.00821298 357.343 0.0205351 1.21149 1038.31 59727.5 159.427 1369.31 62294.5
4.769 1.23103 1.97609e-05 0.00821291 357.237 0.0205412 1.21049 1039.49 59728 159.427 1369.31 62296.2
4.77 1.23003 1.97443e-05 0.00821285 357.131 0.0205466 1.20948 1040.63 59728.4 159.427 1369.31 62297.8
4.771 1.22903 1.97278e-05 0.00821278 357.025 0.0205516 1.20848 1041.76 59728.9 159.427 1369.31 62299.4
4.772 1.22803 1.97112e-05 0.00821272 356.92 0.0205576 1.20747 1042.94 59729.4 159.427 1369.31 62301
4.773 1.22703 1.96947e-05 0.00821266 356.814 0.020562 1.20647 1044.04 59729.8 159.427 1369.31 62302.6
4.774 1.22603 1.96781e-05 0.0082126 356.708 0.0205673 1.20546 1045.19 59730.3 159.427 1369.31 62304.2
4.775 1.22503 1.96615e-05 0.00821254 356.603 0.020573 1.20446 1046.35 59730.7 159.427 1369.31 62305.8
4.776 1.22403 1.9645e-05 0.00821248 356.497 0.0205767 1.20345 1047.43 59731.1 159.427 1369.31 62307.3
4.777 1.22303 1.96285e-05 0.00821242 356.392 0.0205823 1.20245 1048.6 59731.6 159.427 1369.31 62308.9
4.778 1.22203 1.96119e-05 0.00821237 356.287 0.0205883 1.20144 1049.79 59732 159.427 1369.31 62310.5
4.779 1.22103 1.95954e-05 0.00821231 356.182 0.0205922 1.20044 1050.87 59732.4 159.427 1369.31 62312
4.78 1.22003 1.95789e-05 0.00821226 356.077 0.0205977 1.19943 1052.03 59732.8 159.427 1369.31 62313.6
4.781 1.21903 1.95624e-05 0.0082122 355.972 0.0206019 1.19843 1053.14 59733.2 159.427 1369.31 62315.1
4.782 1.21803 1.95458e-05 0.00821215 355.868 0.020608 1.19742 1054.34 59733.6 159.427 1369.31 62316.7
4.783 1.21703 1.95293e-05 0.00821209 355.763 0.0206123 1.19642 1055.46 59734 159.427 1369.31 62318.2
4.784 1.21603 1.95128e-05 0.00821204 355.658 0.0206185 1.19541 1056.67 59734.4 159.427 1369.31 62319.8
4.785 1.21503 1.94962e-05 0.00821199 355.554 0.0206235 1.19441 1057.82 59734.8 159.427 1369.31 62321.3
4.786 1.21403 1.94797e-05 0.00821194 355.449 0.0206272 1.1934 1058.9 59735.1 159.427 1369.31 62322.8
4.787 1.21303 1.94632e-05 0.00821189 355.345 0.0206321 1.1924 1060.06 59735.5 159.427 1369.31 62324.3
4.788 1.21203 1.94467e-05 0.00821184 355.241 0.0206373 1.19139 1061.23 59735.9 159.427 1369.31 62325.8
4.789 1.21103 1.94302e-05 0.00821179 355.137 0.0206422 1.19039 1062.38 59736.2 159.427 1369.31 62327.3
4.79 1.21003 1.94137e-05 0.00821175 355.033 0.0206462 1.18939 1063.49 59736.6 159.427 1369.31 62328.8
4.791 1.20903 1.93972e-05 0.0082117 354.929 0.020651 1.18838 1064.64 59736.9 159.427 1369.31 62330.3
4.792 1.20803 1.93806e-05 0.00821165 354.825 0.020657 1.18737 1065.86 59737.3 159.427 1369.31 62331.9
4.793 1.20703 1.93641e-05 0.00821161 354.721 0.0206614 1.18637 1066.99 59737.6 159.427 1369.31 62333.3
4.794 1.20603 1.93476e-05 0.00821156 354.617 0.0206664 1.18536 1068.16 59737.9 159.427 1369.31 62334.8
4.795 1.20503 1.93311e-05 0.00821152 354.514 0.0206709 1.18436 1069.3 59738.3 159.427 1369.31 62336.3
4.796 1.20403 1.93146e-05 0.00821147 354.41 0.0206759 1.18335 1070.48 59738.6 159.427 1369.31 62337.8
4.797 1.20303 1.92981e-05 0.00821143 354.307 0.0206801 1.18235 1071.61 59738.9 159.427 1369.31 62339.3
4.798 1.20203 1.92816e-05 0.00821139 354.204 0.0206847 1.18135 1072.77 59739.2 159.427 1369.3 62340.7
4.799 1.20103 1.92651e-05 0.00821135 354.1 0.0206896 1.18034 1073.94 59739.5 159.427 1369.3 62342.2
4.8 1.20003 1.92486e-05 0.0082113 353.997 0.0206953 1.17934 1075.16 59739.8 159.427 1369.3 62343.7
4.801 1.19903 1.92321e-05 0.00821126 353.894 0.0206994 1.17833 1076.29 59740.1 159.427 1369.3 62345.2
4.802 1.19803 1.92157e-05 0.00821122 353.791 0.0207033 1.17733 1077.42 59740.4 159.427 1369.3 62346.6
4.803 1.19703 1.91992e-05 0.00821118 353.689 0.0207077 1.17632 1078.57 59740.7 159.427 1369.3 62348
4.804 1.19603 1.91827e-05 0.00821115 353.586 0.0207127 1.17532 1079.76 59741 159.427 1369.3 62349.5
4.805 1.19503 1.91661e-05 0.00821111 353.483 0.0207176 1.17431 1080.95 59741.3 159.427 1369.3 62351
4.806 1.19403 1.91497e-05 0.00821107 353.381 0.0207223 1.17331 1082.12 59741.6 159.427 1369.3 62352.4
4.807 1.19303 1.91332e-05 0.00821103 353.278 0.0207257 1.17231 1083.23 59741.8 159.427 1369.3 62353.8
4.808 1.19203 1.91168e-05 0.008211 353.176 0.0207302 1.1713 1084.4 59742.1 159.427 1369.3 62355.2
4.809 1.19103 1.91003e-05 0.00821096 353.074 0.0207357 1.17029 1085.62 59742.4 159.427 1369.3 62356.7
4.81 1.19003 1.90838e-05 0.00821092 352.971 0.0207394 1.16929 1086.75 59742.6 159.427 1369.3 62358.1
4.811 1.18903 1.90673e-05 0.00821089 352.869 0.0207448 1.16829 1087.98 59742.9 159.427 1369.3 62359.6
4.812 1.18803 1.90509e-05 0.00821086 352.767 0.0207485 1.16728 1089.11 59743.2 159.427 1369.3 62361
4.813 1.18703 1.90344e-05 0.00821082 352.665 0.0207541 1.16628 1090.35 59743.4 159.427 1369.3 62362.5
4.814 1.18603 1.90179e-05 0.00821079 352.564 0.0207578 1.16527 1091.49 59743.7 159.427 1369.3 62363.9
4.815 1.18503 1.90014e-05 0.00821075 352.462 0.0207619 1.16427 1092.65 59743.9 159.427 1369.3 62365.3
4.816 1.18403 1.8985e-05 0.00821072 352.36 0.0207662 1.16326 1093.82 59744.1 159.427 1369.3 62366.7
4.817 1.18303 1.89685e-05 0.00821069 352.259 0.0207701 1.16226 1094.98 59744.4 159.427 1369.3 62368.1
4.818 1.18203 1.89521e-05 0.00821066 352.157 0.0207749 1.16126 1096.18 59744.6 159.427 1369.3 62369.5
4.819 1.18103 1.89356e-05 0.00821063 352.056 0.0207791 1.16025 1097.36 59744.8 159.427 1369.3 62370.9
4.82 1.18003 1.89191e-05 0.0082106 351.955 0.0207832 1.15925 1098.53 59745.1 159.427 1369.3 62372.3
4.821 1.17903 1.89027e-05 0.00821057 351.853 0.0207868 1.15824 1099.68 59745.3 159.427 1369.3 62373.7
4.822 1.17803 1.88862e-05 0.00821054 351.752 0.0207913 1.15724 1100.87 59745.5 159.427 1369.3 62375.1
4.823 1.17703 1.88698e-05 0.00821051 351.651 0.0207958 1.15623 1102.07 59745.7 159.427 1369.3 62376.5
4.824 1.17603 1.88533e-05 0.00821048 351.55 0.0208002 1.15523 1103.26 59745.9 159.427 1369.3 62377.9
4.825 1.17503 1.88368e-05 0.00821045 351.45 0.0208045 1.15423 1104.46 59746.1 159.427 1369.3 62379.3
4.826 1.17403 1.88204e-05 0.00821042 351.349 0.0208083 1.15322 1105.62 59746.4 159.427 1369.3 62380.7
4.827 1.17303 1.88039e-05 0.00821039 351.248 0.0208125 1.15222 1106.82 59746.6 159.427 1369.3 62382.1
4.828 1.17203 1.87875e-05 0.00821037 351.148 0.0208165 1.15121 1107.99 59746.8 159.427 1369.3 62383.5
4.829 1.17103 1.8771e-05 0.00821034 351.047 0.0208216 1.15021 1109.24 59747 159.427 1369.3 62384.9
4.83 1.17003 1.87546e-05 0.00821031 350.947 0.020824 1.14921 1110.34 59747.2 159.427 1369.3 62386.2
4.831 1.16903 1.87382e-05 0.00821029 350.847 0.0208289 1.1482 1111.58 59747.3 159.427 1369.3 62387.7
4.832 1.16803 1.87217e-05 0.00821026 350.747 0.0208318 1.1472 1112.71 59747.5 159.427 1369.3 62389
4.833 1.16703 1.87053e-05 0.00821024 350.646 0.0208371 1.14619 1113.97 59747.7 159.427 1369.3 62390.4
4.834 1.16603 1.86889e-05 0.00821021 350.546 0.0208408 1.14519 1115.15 59747.9 159.427 1369.3 62391.8
4.835 1.16503 1.86724e-05 0.00821019 350.447 0.020844 1.14419 1116.3 59748.1 159.427 1369.3 62393.1
4.836 1.16403 1.8656e-05 0.00821016 350.347 0.0208476 1.14318 1117.48 59748.3 159.427 1369.3 62394.5
4.837 1.16303 1.86395e-05 0.00821014 350.247 0.0208521 1.14218 1118.7 59748.4 159.427 1369.3 62395.9
4.838 1.16203 1.86231e-05 0.00821011 350.147 0.0208565 1.14117 1119.93 59748.6 159.427 1369.3 62397.3
4.839 1.16103 1.86067e-05 0.00821009 350.048 0.0208596 1.14017 1121.08 59748.8 159.427 1369.3 62398.6
4.84 1.16003 1.85902e-05 0.00821007 349.948 0.0208648 1.13917 1122.35 59749 159.427 1369.3 62400
4.841 1.15903 1.85738e-05 0.00821005 349.849 0.0208685 1.13816 1123.54 59749.1 159.427 1369.3 62401.4
4.842 1.15803 1.85574e-05 0.00821002 349.75 0.0208717 1.13716 1124.71 59749.3 159.427 1369.3 62402.7
4.843 1.15703 1.85409e-05 0.00821 349.651 0.0208747 1.13616 1125.87 59749.5 159.427 1369.3 62404.1
4.844 1.15603 1.85245e-05 0.00820998 349.552 0.0208781 1.13515 1127.05 59749.6 159.427 1369.3 62405.4
4.845 1.15503 1.85081e-05 0.00820996 349.452 0.0208835 1.13415 1128.35 59749.8 159.427 1369.3 62406.8
4.846 1.15403 1.84916e-05 0.00820994 349.354 0.0208873 1.13314 1129.55 59749.9 159.427 1369.3 62408.2
4.847 1.15303 1.84752e-05 0.00820992 349.255 0.0208896 1.13214 1130.68 59750.1 159.427 1369.3 62409.5
4.848 1.15203 1.84588e-05 0.0082099 349.156 0.0208945 1.13114 1131.95 59750.2 159.427 1369.3 62410.9
4.849 1.15103 1.84424e-05 0.00820988 349.057 0.0208965 1.13013 1133.07 59750.4 159.427 1369.3 62412.2
4.85 1.15003 1.8426e-05 0.00820986 348.959 0.0209 1.12913 1134.27 59750.5 159.427 1369.3 62413.5
4.851 1.14903 1.84095e-05 0.00820984 348.86 0.0209044 1.12813 1135.52 59750.7 159.427 1369.3 62414.9
4.852 1.14803 1.83931e-05 0.00820982 348.762 0.0209078 1.12712 1136.72 59750.8 159.427 1369.3 62416.3
4.853 1.14703 1.83767e-05 0.0082098 348.664 0.0209107 1.12612 1137.89 59751 159.427 1369.3 62417.6
4.854 1.14603 1.83603e-05 0.00820978 348.565 0.0209157 1.12511 1139.18 59751.1 159.427 1369.3 62419
4.855 1.14503 1.83438e-05 0.00820976 348.467 0.0209188 1.12411 1140.37 59751.2 159.427 1369.3 62420.3
4.856 1.14403 1.83274e-05 0.00820974 348.369 0.020923 1.12311 1141.62 59751.4 159.427 1369.3 62421.7
4.857 1.14303 1.8311e-05 0.00820973 348.271 0.0209263 1.1221 1142.82 59751.5 159.427 1369.3 62423
4.858 1.14203 1.82946e-05 0.00820971 348.174 0.0209289 1.1211 1143.99 59751.6 159.427 1369.3 62424.3
4.859 1.14103 1.82782e-05 0.00820969 348.076 0.0209323 1.1201 1145.2 59751.8 159.427 1369.3 62425.7
4.86 1.14003 1.82618e-05 0.00820967 347.978 0.0209354 1.1191 1146.4 59751.9 159.427 1369.3 62427
4.861 1.13903 1.82454e-05 0.00820966 347.881 0.0209401 1.11809 1147.69 59752 159.427 1369.3 62428.4
4.862 1.13803 1.8229e-05 0.00820964 347.783 0.0209426 1.11709 1148.86 59752.1 159.427 1369.3 62429.7
4.863 1.13703 1.82126e-05 0.00820962 347.686 0.0209464 1.11608 1150.11 59752.2 159.427 1369.3 62431.1
4.864 1.13603 1.81962e-05 0.00820961 347.589 0.0209484 1.11508 1151.25 59752.4 159.427 1369.3 62432.3
4.865 1.13503 1.81798e-05 0.00820959 347.492 0.020953 1.11408 1152.54 59752.5 159.427 1369.3 62433.8
4.866 1.13403 1.81634e-05 0.00820958 347.394 0.0209556 1.11307 1153.73 59752.6 159.427 1369.3 62435.1
4.867 1.13303 1.8147e-05 0.00820956 347.297 0.0209593 1.11207 1154.98 59752.7 159.427 1369.3 62436.4
4.868 1.13203 1.81306e-05 0.00820955 347.201 0.0209622 1.11107 1156.18 59752.8 159.427 1369.3 62437.7
4.869 1.13103 1.81141e-05 0.00820953 347.103 0.0209642 1.11006 1157.34 59752.9 159.427 1369.3 62439
4.87 1.13003 1.80978e-05 0.00820952 347.007 0.0209688 1.10906 1158.64 59753 159.427 1369.3 62440.4
4.871 1.12903 1.80814e-05 0.0082095 346.91 0.020972 1.10806 1159.87 59753.2 159.427 1369.3 62441.7
4.872 1.12803 1.8065e-05 0.00820949 346.814 0.0209755 1.10706 1161.12 59753.3 159.427 1369.3 62443.1
4.873 1.12703 1.80486e-05 0.00820947 346.717 0.0209779 1.10605 1162.3 59753.4 159.427 1369.3 62444.4
4.874 1.12603 1.80321e-05 0.00820946 346.621 0.0209805 1.10505 1163.5 59753.5 159.427 1369.3 62445.7
4.875 1.12503 1.80157e-05 0.00820944 346.524 0.0209839 1.10405 1164.75 59753.6 159.427 1369.3 62447
4.876 1.12403 1.79994e-05 0.00820943 346.428 0.0209873 1.10304 1166 59753.7 159.427 1369.3 62448.4
4.877 1.12303 1.7983e-05 0.00820942 346.332 0.0209899 1.10204 1167.21 59753.8 159.427 1369.3 62449.7
4.878 1.12203 1.79666e-05 0.0082094 346.236 0.0209924 1.10104 1168.41 59753.9 159.427 1369.3 62451
4.879 1.12103 1.79502e-05 0.00820939 346.14 0.0209959 1.10004 1169.68 59754 159.427 1369.3 62452.4
4.88 1.12003 1.79338e-05 0.00820938 346.044 0.0209983 1.09903 1170.88 59754.1 159.427 1369.3 62453.7
4.881 1.11903 1.79174e-05 0.00820937 345.948 0.0210008 1.09803 1172.09 59754.2 159.427 1369.3 62455
4.882 1.11803 1.7901e-05 0.00820935 345.853 0.0210049 1.09703 1173.39 59754.2 159.427 1369.3 62456.4
4.883 1.11703 1.78846e-05 0.00820934 345.757 0.0210074 1.09602 1174.61 59754.3 159.427 1369.3 62457.7
4.884 1.11603 1.78682e-05 0.00820933 345.662 0.0210097 1.09502 1175.81 59754.4 159.427 1369.3 62459
4.885 1.11503 1.78518e-05 0.00820932 345.566 0.021013 1.09402 1177.08 59754.5 159.427 1369.3 62460.3
4.886 1.11403 1.78354e-05 0.00820931 345.471 0.0210154 1.09302 1178.3 59754.6 159.427 1369.3 62461.6
4.887 1.11303 1.7819e-05 0.00820929 345.376 0.0210181 1.09201 1179.53 59754.7 159.427 1369.3 62462.9
4.888 1.11203 1.78027e-05 0.00820928 345.28 0.0210216 1.09101 1180.81 59754.8 159.427 1369.3 62464.3
4.889 1.11103 1.77863e-05 0.00820927 345.186 0.0210233 1.09001 1181.99 59754.9 159.427 1369.3 62465.6
4.89 1.11003 1.77699e-05 0.00820926 345.09 0.0210266 1.089 1183.27 59754.9 159.427 1369.3 62466.9
4.891 1.10903 1.77535e-05 0.00820925 344.995 0.0210293 1.088 1184.52 59755 159.427 1369.3 62468.3
4.892 1.10803 1.77371e-05 0.00820924 344.901 0.0210328 1.087 1185.81 59755.1 159.427 1369.29 62469.6
4.893 1.10703 1.77207e-05 0.00820923 344.806 0.0210347 1.086 1187.01 59755.2 159.427 1369.29 62470.9
4.894 1.10603 1.77043e-05 0.00820922 344.711 0.0210377 1.08499 1188.28 59755.3 159.427 1369.29 62472.3
4.895 1.10503 1.7688e-05 0.00820921 344.617 0.0210391 1.08399 1189.45 59755.3 159.427 1369.29 62473.5
4.896 1.10403 1.76716e-05 0.0082092 344.522 0.0210431 1.08299 1190.79 59755.4 159.427 1369.29 62474.9
4.897 1.10303 1.76552e-05 0.00820919 344.428 0.0210456 1.08199 1192.04 59755.5 159.427 1369.29 62476.2
4.898 1.10203 1.76388e-05 0.00820918 344.334 0.0210483 1.08098 1193.29 59755.6 159.427 1369.29 62477.6
4.899 1.10103 1.76225e-05 0.00820917 344.24 0.0210502 1.07998 1194.51 59755.6 159.427 1369.29 62478.9
4.9 1.10003 1.76061e-05 0.00820916 344.145 0.0210521 1.07898 1195.73 59755.7 159.427 1369.29 62480.1
4.901 1.09903 1.75897e-05 0.00820915 344.052 0.0210538 1.07798 1196.94 59755.8 159.427 1369.29 62481.4
4.902 1.09803 1.75733e-05 0.00820914 343.958 0.0210569 1.07697 1198.23 59755.8 159.427 1369.29 62482.8
4.903 1.09703 1.7557e-05 0.00820913 343.864 0.0210585 1.07597 1199.44 59755.9 159.427 1369.29 62484.1
4.904 1.09603 1.75406e-05 0.00820912 343.77 0.0210613 1.07497 1200.72 59756 159.427 1369.29 62485.4
4.905 1.09503 1.75242e-05 0.00820911 343.676 0.0210641 1.07397 1202 59756 159.427 1369.29 62486.8
4.906 1.09403 1.75078e-05 0.0082091 343.583 0.0210663 1.07296 1203.25 59756.1 159.427 1369.29 62488.1
4.907 1.09303 1.74915e-05 0.00820909 343.489 0.0210689 1.07196 1204.53 59756.2 159.427 1369.29 62489.4
4.908 1.09203 1.74751e-05 0.00820908 343.396 0.02107 1.07096 1205.71 59756.2 159.427 1369.29 62490.7
4.909 1.09103 1.74587e-05 0.00820908 343.303 0.0210722 1.06996 1206.97 59756.3 159.427 1369.29 62492
4.91 1.09003 1.74423e-05 0.00820907 343.209 0.021075 1.06896 1208.27 59756.4 159.427 1369.29 62493.3
4.911 1.08903 1.74259e-05 0.00820906 343.116 0.0210776 1.06795 1209.55 59756.4 159.427 1369.29 62494.7
4.912 1.08803 1.74096e-05 0.00820905 343.023 0.0210789 1.06695 1210.76 59756.5 159.427 1369.29 62496
4.913 1.08703 1.73932e-05 0.00820904 342.93 0.0210815 1.06595 1212.05 59756.5 159.427 1369.29 62497.3
4.914 1.08603 1.73769e-05 0.00820904 342.837 0.0210839 1.06495 1213.33 59756.6 159.427 1369.29 62498.6
4.915 1.08503 1.73605e-05 0.00820903 342.745 0.0210865 1.06394 1214.63 59756.6 159.427 1369.29 62500
4.916 1.08403 1.73441e-05 0.00820902 342.652 0.021089 1.06294 1215.92 59756.7 159.427 1369.29 62501.3
4.917 1.08303 1.73278e-05 0.00820901 342.559 0.02109 1.06194 1217.12 59756.8 159.427 1369.29 62502.6
4.918 1.08203 1.73114e-05 0.00820901 342.467 0.0210919 1.06094 1218.38 59756.8 159.427 1369.29 62503.9
4.919 1.08103 1.7295e-05 0.008209 342.375 0.0210934 1.05994 1219.62 59756.9 159.427 1369.29 62505.2
4.92 1.08003 1.72787e-05 0.00820899 342.282 0.0210961 1.05893 1220.93 59756.9 159.427 1369.29 62506.6
4.921 1.07903 1.72623e-05 0.00820898 342.19 0.0210974 1.05793 1222.17 59757 159.427 1369.29 62507.9
4.922 1.07803 1.72459e-05 0.00820898 342.098 0.0210997 1.05693 1223.46 59757 159.427 1369.29 62509.2
4.923 1.07703 1.72296e-05 0.00820897 342.006 0.0211022 1.05593 1224.76 59757.1 159.427 1369.29 62510.6
4.924 1.07603 1.72132e-05 0.00820896 341.914 0.0211037 1.05493 1226.02 59757.1 159.427 1369.29 62511.9
4.925 1.07503 1.71969e-05 0.00820896 341.822 0.0211053 1.05392 1227.27 59757.2 159.427 1369.29 62513.2
4.926 1.07403 1.71805e-05 0.00820895 341.73 0.0211078 1.05292 1228.59 59757.2 159.427 1369.29 62514.5
4.927 1.07303 1.71641e-05 0.00820894 341.638 0.0211099 1.05192 1229.88 59757.3 159.427 1369.29 62515.9
4.928 1.07203 1.71478e-05 0.00820894 341.547 0.0211111 1.05092 1231.13 59757.3 159.427 1369.29 62517.2
4.929 1.07103 1.71314e-05 0.00820893 341.455 0.0211117 1.04992 1232.34 59757.4 159.427 1369.29 62518.4
4.93 1.07003 1.71151e-05 0.00820892 341.364 0.021114 1.04892 1233.65 59757.4 159.427 1369.29 62519.8
4.931 1.06903 1.70987e-05 0.00820892 341.273 0.0211154 1.04792 1234.91 59757.5 159.427 1369.29 62521.1
4.932 1.06803 1.70823e-05 0.00820891 341.181 0.0211181 1.04691 1236.25 59757.5 159.427 1369.29 62522.5
4.933 1.06703 1.7066e-05 0.00820891 341.09 0.0211195 1.04591 1237.52 59757.5 159.427 1369.29 62523.8
4.934 1.06603 1.70496e-05 0.0082089 340.999 0.0211207 1.04491 1238.78 59757.6 159.427 1369.29 62525.1
4.935 1.06503 1.70333e-05 0.00820889 340.908 0.0211219 1.04391 1240.04 59757.6 159.427 1369.29 62526.4
4.936 1.06403 1.70169e-05 0.00820889 340.817 0.0211233 1.04291 1241.31 59757.7 159.427 1369.29 62527.7
4.937 1.06303 1.70006e-05 0.00820888 340.726 0.0211251 1.0419 1242.61 59757.7 159.427 1369.29 62529.1
4.938 1.06203 1.69842e-05 0.00820888 340.635 0.021127 1.0409 1243.92 59757.8 159.427 1369.29 62530.4
4.939 1.06103 1.69679e-05 0.00820887 340.545 0.0211277 1.0399 1245.16 59757.8 159.427 1369.29 62531.7
4.94 1.06003 1.69515e-05 0.00820887 340.454 0.0211296 1.0389 1246.47 59757.8 159.427 1369.29 62533
4.941 1.05903 1.69352e-05 0.00820886 340.364 0.0211304 1.0379 1247.72 59757.9 159.427 1369.29 62534.3
4.942 1.05803 1.69188e-05 0.00820886 340.273 0.0211318 1.0369 1249.01 59757.9 159.427 1369.29 62535.7
4.943 1.05703 1.69025e-05 0.00820885 340.183 0.021133 1.0359 1250.29 59758 159.427 1369.29 62537
4.944 1.05603 1.68861e-05 0.00820885 340.093 0.0211347 1.03489 1251.6 59758 159.427 1369.29 62538.3
