t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal rvar lvar
4.781 1.22063 1.9092e-05 0.008 354.574 0.0207544 1.19987 1087.07 61318.1 159.427 1369.31 63933.9 4.5e-08 0.4
4.782 1.21963 1.9076e-05 0.008 354.472 0.0207591 1.19887 1088.23 61318.1 159.427 1369.31 63935 4.5e-08 0.4
4.783 1.21862 1.906e-05 0.008 354.37 0.0207639 1.19786 1089.4 61318.1 159.427 1369.31 63936.2 4.5e-08 0.4
4.784 1.21762 1.9044e-05 0.008 354.268 0.0207686 1.19685 1090.56 61318.1 159.427 1369.31 63937.4 4.5e-08 0.4
4.785 1.21662 1.9028e-05 0.008 354.166 0.0207733 1.19585 1091.72 61318.1 159.427 1369.31 63938.5 4.5e-08 0.4
4.786 1.21562 1.9012e-05 0.008 354.064 0.020778 1.19484 1092.89 61318.1 159.427 1369.31 63939.7 4.5e-08 0.4
4.787 1.21462 1.8996e-05 0.008 353.963 0.0207826 1.19384 1094.06 61318.1 159.427 1369.31 63940.8 4.5e-08 0.4
4.788 1.21362 1.898e-05 0.008 353.861 0.0207873 1.19283 1095.22 61318.1 159.427 1369.31 63942 4.5e-08 0.4
4.789 1.21262 1.8964e-05 0.008 353.76 0.0207919 1.19182 1096.39 61318.1 159.427 1369.31 63943.2 4.5e-08 0.4
4.79 1.21161 1.89479e-05 0.008 353.658 0.0207965 1.19082 1097.56 61318.1 159.427 1369.31 63944.4 4.5e-08 0.4
4.791 1.21061 1.89319e-05 0.008 353.557 0.0208011 1.18981 1098.73 61318.1 159.427 1369.31 63945.5 4.5e-08 0.4
4.792 1.20961 1.89159e-05 0.008 353.456 0.0208057 1.18881 1099.9 61318.1 159.427 1369.31 63946.7 4.5e-08 0.4
4.793 1.20861 1.88999e-05 0.008 353.355 0.0208102 1.1878 1101.07 61318.1 159.427 1369.31 63947.9 4.5e-08 0.4
4.794 1.20761 1.88839e-05 0.008 353.253 0.0208148 1.18679 1102.25 61318.1 159.427 1369.31 63949 4.5e-08 0.4
4.795 1.20661 1.88679e-05 0.008 353.153 0.0208193 1.18579 1103.42 61318.1 159.427 1369.31 63950.2 4.5e-08 0.4
4.796 1.20561 1.88519e-05 0.008 353.052 0.0208238 1.18478 1104.6 61318.1 159.427 1369.31 63951.4 4.5e-08 0.4
4.797 1.20461 1.88359e-05 0.008 352.951 0.0208282 1.18378 1105.77 61318.1 159.427 1369.31 63952.6 4.5e-08 0.4
4.798 1.2036 1.88199e-05 0.008 352.85 0.0208327 1.18277 1106.95 61318.1 159.427 1369.31 63953.7 4.5e-08 0.4
4.799 1.2026 1.88039e-05 0.008 352.75 0.0208371 1.18177 1108.13 61318.1 159.427 1369.31 63954.9 4.5e-08 0.4
4.8 1.2016 1.87879e-05 0.008 352.649 0.0208415 1.18076 1109.31 61318.1 159.427 1369.31 63956.1 4.5e-08 0.4
4.801 1.2006 1.87719e-05 0.008 352.549 0.0208459 1.17975 1110.49 61318.1 159.427 1369.31 63957.3 4.5e-08 0.4
4.802 1.1996 1.87559e-05 0.008 352.448 0.0208503 1.17875 1111.67 61318.1 159.427 1369.31 63958.5 4.5e-08 0.4
4.803 1.1986 1.87399e-05 0.008 352.348 0.0208547 1.17774 1112.85 61318.1 159.427 1369.31 63959.6 4.5e-08 0.4
4.804 1.1976 1.87239e-05 0.008 352.248 0.020859 1.17674 1114.03 61318.1 159.427 1369.31 63960.8 4.5e-08 0.4
4.805 1.19659 1.87079e-05 0.008 352.148 0.0208633 1.17573 1115.21 61318.1 159.427 1369.31 63962 4.5e-08 0.4
4.806 1.19559 1.86919e-05 0.008 352.048 0.0208676 1.17473 1116.4 61318.1 159.427 1369.31 63963.2 4.5e-08 0.4
4.807 1.19459 1.86759e-05 0.008 351.948 0.0208719 1.17372 1117.58 61318.1 159.427 1369.31 63964.4 4.5e-08 0.4
4.808 1.19359 1.86599e-05 0.008 351.848 0.0208761 1.17271 1118.77 61318.1 159.427 1369.31 63965.6 4.5e-08 0.4
4.809 1.19259 1.86439e-05 0.008 351.748 0.0208804 1.17171 1119.96 61318.1 159.427 1369.31 63966.7 4.5e-08 0.4
4.81 1.19159 1.86279e-05 0.008 351.648 0.0208846 1.1707 1121.15 61318.1 159.427 1369.31 63967.9 4.5e-08 0.4
4.811 1.19059 1.86119e-05 0.008 351.549 0.0208888 1.1697 1122.34 61318.1 159.427 1369.31 63969.1 4.5e-08 0.4
4.812 1.18959 1.85959e-05 0.008 351.449 0.020893 1.16869 1123.53 61318.1 159.427 1369.31 63970.3 4.5e-08 0.4
4.813 1.18858 1.85799e-05 0.008 351.35 0.0208971 1.16769 1124.72 61318.1 159.427 1369.31 63971.5 4.5e-08 0.4
4.814 1.18758 1.85639e-05 0.008 351.251 0.0209013 1.16668 1125.91 61318.1 159.427 1369.31 63972.7 4.5e-08 0.4
4.815 1.18658 1.85479e-05 0.008 351.151 0.0209054 1.16568 1127.1 61318.1 159.427 1369.31 63973.9 4.5e-08 0.4
4.816 1.18558 1.85319e-05 0.008 351.052 0.0209095 1.16467 1128.3 61318.1 159.427 1369.31 63975.1 4.5e-08 0.4
4.817 1.18458 1.85159e-05 0.008 350.953 0.0209135 1.16366 1129.49 61318.1 159.427 1369.31 63976.3 4.5e-08 0.4
4.818 1.18358 1.84999e-05 0.008 350.854 0.0209176 1.16266 1130.69 61318.1 159.427 1369.31 63977.5 4.5e-08 0.4
4.819 1.18258 1.84839e-05 0.008 350.755 0.0209216 1.16165 1131.88 61318.1 159.427 1369.31 63978.7 4.5e-08 0.4
4.82 1.18157 1.84679e-05 0.008 350.656 0.0209256 1.16065 1133.08 61318.1 159.427 1369.31 63979.9 4.5e-08 0.4
4.821 1.18057 1.84519e-05 0.008 350.558 0.0209296 1.15964 1134.28 61318.1 159.427 1369.31 63981.1 4.5e-08 0.4
4.822 1.17957 1.84359e-05 0.008 350.459 0.0209336 1.15864 1135.48 61318.1 159.427 1369.31 63982.3 4.5e-08 0.4
4.823 1.17857 1.84199e-05 0.008 350.36 0.0209375 1.15763 1136.68 61318.1 159.427 1369.31 63983.5 4.5e-08 0.4
4.824 1.17757 1.84039e-05 0.008 350.262 0.0209415 1.15663 1137.88 61318.1 159.427 1369.31 63984.7 4.5e-08 0.4
4.825 1.17657 1.83879e-05 0.008 350.163 0.0209454 1.15562 1139.08 61318.1 159.427 1369.31 63985.9 4.5e-08 0.4
4.826 1.17557 1.83719e-05 0.008 350.065 0.0209493 1.15462 1140.29 61318.1 159.427 1369.31 63987.1 4.5e-08 0.4
4.827 1.17457 1.83559e-05 0.008 349.967 0.0209531 1.15361 1141.49 61318.1 159.427 1369.31 63988.3 4.5e-08 0.4
4.828 1.17356 1.83399e-05 0.008 349.869 0.020957 1.15261 1142.7 61318.1 159.427 1369.31 63989.5 4.5e-08 0.4
4.829 1.17256 1.8324e-05 0.008 349.771 0.0209608 1.1516 1143.9 61318.1 159.427 1369.31 63990.7 4.5e-08 0.4
4.83 1.17156 1.8308e-05 0.008 349.673 0.0209646 1.1506 1145.11 61318.1 159.427 1369.31 63991.9 4.5e-08 0.4
4.831 1.17056 1.8292e-05 0.008 349.575 0.0209684 1.14959 1146.32 61318.1 159.427 1369.31 63993.1 4.5e-08 0.4
4.832 1.16956 1.8276e-05 0.008 349.477 0.0209722 1.14859 1147.53 61318.1 159.427 1369.3 63994.3 4.5e-08 0.4
4.833 1.16856 1.826e-05 0.008 349.379 0.0209759 1.14758 1148.74 61318.1 159.427 1369.3 63995.5 4.5e-08 0.4
4.834 1.16756 1.8244e-05 0.008 349.282 0.0209796 1.14658 1149.95 61318.1 159.427 1369.3 63996.7 4.5e-08 0.4
4.835 1.16655 1.8228e-05 0.008 349.184 0.0209833 1.14557 1151.16 61318.1 159.427 1369.3 63997.9 4.5e-08 0.4
4.836 1.16555 1.8212e-05 0.008 349.087 0.020987 1.14457 1152.37 61318.1 159.427 1369.3 63999.2 4.5e-08 0.4
4.837 1.16455 1.8196e-05 0.008 348.989 0.0209906 1.14356 1153.58 61318.1 159.427 1369.3 64000.4 4.5e-08 0.4
4.838 1.16355 1.818e-05 0.008 348.892 0.0209943 1.14256 1154.8 61318.1 159.427 1369.3 64001.6 4.5e-08 0.4
4.839 1.16255 1.8164e-05 0.008 348.795 0.0209979 1.14155 1156.01 61318.1 159.427 1369.3 64002.8 4.5e-08 0.4
4.84 1.16155 1.8148e-05 0.008 348.698 0.0210015 1.14055 1157.23 61318.1 159.427 1369.3 64004 4.5e-08 0.4
4.841 1.16055 1.81321e-05 0.008 348.601 0.0210051 1.13954 1158.45 61318.1 159.427 1369.3 64005.2 4.5e-08 0.4
4.842 1.15955 1.81161e-05 0.008 348.504 0.0210086 1.13854 1159.67 61318.1 159.427 1369.3 64006.5 4.5e-08 0.4
4.843 1.15854 1.81001e-05 0.008 348.407 0.0210121 1.13753 1160.89 61318.1 159.427 1369.3 64007.7 4.5e-08 0.4
4.844 1.15754 1.80841e-05 0.008 348.31 0.0210156 1.13653 1162.11 61318.1 159.427 1369.3 64008.9 4.5e-08 0.4
4.845 1.15654 1.80681e-05 0.008 348.214 0.0210191 1.13552 1163.33 61318.1 159.427 1369.3 64010.1 4.5e-08 0.4
4.846 1.15554 1.80521e-05 0.008 348.117 0.0210226 1.13452 1164.55 61318.1 159.427 1369.3 64011.3 4.5e-08 0.4
4.847 1.15454 1.80361e-05 0.008 348.02 0.021026 1.13351 1165.77 61318.1 159.427 1369.3 64012.6 4.5e-08 0.4
4.848 1.15354 1.80201e-05 0.008 347.924 0.0210294 1.13251 1167 61318.1 159.427 1369.3 64013.8 4.5e-08 0.4
4.849 1.15254 1.80041e-05 0.008 347.828 0.0210328 1.1315 1168.22 61318.1 159.427 1369.3 64015 4.5e-08 0.4
4.85 1.15153 1.79882e-05 0.008 347.731 0.0210362 1.1305 1169.45 61318.1 159.427 1369.3 64016.2 4.5e-08 0.4
4.851 1.15053 1.79722e-05 0.008 347.635 0.0210395 1.12949 1170.67 61318.1 159.427 1369.3 64017.5 4.5e-08 0.4
4.852 1.14953 1.79562e-05 0.008 347.539 0.0210429 1.12849 1171.9 61318.1 159.427 1369.3 64018.7 4.5e-08 0.4
4.853 1.14853 1.79402e-05 0.008 347.443 0.0210462 1.12748 1173.13 61318.1 159.427 1369.3 64019.9 4.5e-08 0.4
4.854 1.14753 1.79242e-05 0.008 347.347 0.0210495 1.12648 1174.36 61318.1 159.427 1369.3 64021.1 4.5e-08 0.4
4.855 1.14653 1.79082e-05 0.008 347.251 0.0210527 1.12547 1175.59 61318.1 159.427 1369.3 64022.4 4.5e-08 0.4
4.856 1.14553 1.78922e-05 0.008 347.156 0.021056 1.12447 1176.82 61318.1 159.427 1369.3 64023.6 4.5e-08 0.4
4.857 1.14453 1.78763e-05 0.008 347.06 0.0210592 1.12347 1178.05 61318.1 159.427 1369.3 64024.8 4.5e-08 0.4
4.858 1.14352 1.78603e-05 0.008 346.965 0.0210624 1.12246 1179.29 61318.1 159.427 1369.3 64026.1 4.5e-08 0.4
4.859 1.14252 1.78443e-05 0.008 346.869 0.0210656 1.12146 1180.52 61318.1 159.427 1369.3 64027.3 4.5e-08 0.4
4.86 1.14152 1.78283e-05 0.008 346.774 0.0210687 1.12045 1181.75 61318.1 159.427 1369.3 64028.5 4.5e-08 0.4
4.861 1.14052 1.78123e-05 0.008 346.678 0.0210718 1.11945 1182.99 61318.1 159.427 1369.3 64029.8 4.5e-08 0.4
4.862 1.13952 1.77964e-05 0.008 346.583 0.0210749 1.11844 1184.23 61318.1 159.427 1369.3 64031 4.5e-08 0.4
4.863 1.13852 1.77804e-05 0.008 346.488 0.021078 1.11744 1185.47 61318.1 159.427 1369.3 64032.3 4.5e-08 0.4
4.864 1.13752 1.77644e-05 0.008 346.393 0.0210811 1.11643 1186.7 61318.1 159.427 1369.3 64033.5 4.5e-08 0.4
4.865 1.13651 1.77484e-05 0.008 346.298 0.0210841 1.11543 1187.94 61318.1 159.427 1369.3 64034.7 4.5e-08 0.4
4.866 1.13551 1.77324e-05 0.008 346.203 0.0210871 1.11443 1189.18 61318.1 159.427 1369.3 64036 4.5e-08 0.4
4.867 1.13451 1.77164e-05 0.008 346.108 0.0210901 1.11342 1190.43 61318.1 159.427 1369.3 64037.2 4.5e-08 0.4
4.868 1.13351 1.77005e-05 0.008 346.014 0.0210931 1.11242 1191.67 61318.1 159.427 1369.3 64038.5 4.5e-08 0.4
4.869 1.13251 1.76845e-05 0.008 345.919 0.021096 1.11141 1192.91 61318.1 159.427 1369.3 64039.7 4.5e-08 0.4
4.87 1.13151 1.76685e-05 0.008 345.824 0.021099 1.11041 1194.16 61318.1 159.427 1369.3 64040.9 4.5e-08 0.4
4.871 1.13051 1.76525e-05 0.008 345.73 0.0211019 1.1094 1195.4 61318.1 159.427 1369.3 64042.2 4.5e-08 0.4
4.872 1.12951 1.76365e-05 0.008 345.636 0.0211047 1.1084 1196.65 61318.1 159.427 1369.3 64043.4 4.5e-08 0.4
4.873 1.1285 1.76206e-05 0.008 345.541 0.0211076 1.1074 1197.89 61318.1 159.427 1369.3 64044.7 4.5e-08 0.4
4.874 1.1275 1.76046e-05 0.008 345.447 0.0211104 1.10639 1199.14 61318.1 159.427 1369.3 64045.9 4.5e-08 0.4
4.875 1.1265 1.75886e-05 0.008 345.353 0.0211132 1.10539 1200.39 61318.1 159.427 1369.3 64047.2 4.5e-08 0.4
4.876 1.1255 1.75726e-05 0.008 345.259 0.021116 1.10438 1201.64 61318.1 159.427 1369.3 64048.4 4.5e-08 0.4
4.877 1.1245 1.75567e-05 0.008 345.165 0.0211188 1.10338 1202.89 61318.1 159.427 1369.3 64049.7 4.5e-08 0.4
4.878 1.1235 1.75407e-05 0.008 345.071 0.0211215 1.10238 1204.14 61318.1 159.427 1369.3 64050.9 4.5e-08 0.4
4.879 1.1225 1.75247e-05 0.008 344.977 0.0211242 1.10137 1205.4 61318.1 159.427 1369.3 64052.2 4.5e-08 0.4
4.88 1.12149 1.75087e-05 0.008 344.884 0.0211269 1.10037 1206.65 61318.1 159.427 1369.3 64053.4 4.5e-08 0.4
4.881 1.12049 1.74928e-05 0.008 344.79 0.0211296 1.09936 1207.9 61318.1 159.427 1369.3 64054.7 4.5e-08 0.4
4.882 1.11949 1.74768e-05 0.008 344.697 0.0211322 1.09836 1209.16 61318.1 159.427 1369.3 64055.9 4.5e-08 0.4
4.883 1.11849 1.74608e-05 0.008 344.603 0.0211348 1.09736 1210.42 61318.1 159.427 1369.3 64057.2 4.5e-08 0.4
4.884 1.11749 1.74448e-05 0.008 344.51 0.0211374 1.09635 1211.67 61318.1 159.427 1369.3 64058.5 4.5e-08 0.4
4.885 1.11649 1.74289e-05 0.008 344.417 0.02114 1.09535 1212.93 61318.1 159.427 1369.3 64059.7 4.5e-08 0.4
4.886 1.11549 1.74129e-05 0.008 344.323 0.0211425 1.09434 1214.19 61318.1 159.427 1369.3 64061 4.5e-08 0.4
4.887 1.11448 1.73969e-05 0.008 344.23 0.0211451 1.09334 1215.45 61318.1 159.427 1369.3 64062.2 4.5e-08 0.4
4.888 1.11348 1.73809e-05 0.008 344.137 0.0211476 1.09234 1216.71 61318.1 159.427 1369.3 64063.5 4.5e-08 0.4
4.889 1.11248 1.7365e-05 0.008 344.044 0.02115 1.09133 1217.97 61318.1 159.427 1369.3 64064.8 4.5e-08 0.4
4.89 1.11148 1.7349e-05 0.008 343.952 0.0211525 1.09033 1219.23 61318.1 159.427 1369.3 64066 4.5e-08 0.4
4.891 1.11048 1.7333e-05 0.008 343.859 0.0211552 1.08932 1220.52 61318.1 159.427 1369.3 64067.3 4.5e-08 0.4
4.892 1.10948 1.7317e-05 0.008 343.766 0.0211575 1.08832 1221.77 61318.1 159.427 1369.3 64068.6 4.5e-08 0.4
4.893 1.10848 1.73011e-05 0.008 343.674 0.0211599 1.08732 1223.04 61318.1 159.427 1369.3 64069.8 4.5e-08 0.4
4.894 1.10748 1.72851e-05 0.008 343.581 0.0211622 1.08631 1224.3 61318.1 159.427 1369.3 64071.1 4.5e-08 0.4
4.895 1.10647 1.72691e-05 0.008 343.489 0.0211646 1.08531 1225.57 61318.1 159.427 1369.3 64072.4 4.5e-08 0.4
4.896 1.10547 1.72532e-05 0.008 343.396 0.0211669 1.08431 1226.84 61318.1 159.427 1369.3 64073.6 4.5e-08 0.4
4.897 1.10447 1.72372e-05 0.008 343.304 0.0211692 1.0833 1228.11 61318.1 159.427 1369.3 64074.9 4.5e-08 0.4
4.898 1.10347 1.72212e-05 0.008 343.212 0.0211714 1.0823 1229.38 61318.1 159.427 1369.3 64076.2 4.5e-08 0.4
4.899 1.10247 1.72053e-05 0.008 343.12 0.0211737 1.0813 1230.65 61318.1 159.427 1369.3 64077.4 4.5e-08 0.4
4.9 1.10147 1.71893e-05 0.008 343.028 0.0211759 1.08029 1231.92 61318.1 159.427 1369.3 64078.7 4.5e-08 0.4
4.901 1.10047 1.71733e-05 0.008 342.936 0.0211781 1.07929 1233.19 61318.1 159.427 1369.3 64080 4.5e-08 0.4
4.902 1.09946 1.71574e-05 0.008 342.844 0.0211802 1.07828 1234.47 61318.1 159.427 1369.3 64081.2 4.5e-08 0.4
4.903 1.09846 1.71414e-05 0.008 342.753 0.0211824 1.07728 1235.74 61318.1 159.427 1369.3 64082.5 4.5e-08 0.4
4.904 1.09746 1.71254e-05 0.008 342.661 0.0211845 1.07628 1237.02 61318.1 159.427 1369.3 64083.8 4.5e-08 0.4
4.905 1.09646 1.71095e-05 0.008 342.569 0.0211865 1.07527 1238.29 61318.1 159.427 1369.3 64085.1 4.5e-08 0.4
4.906 1.09546 1.70935e-05 0.008 342.478 0.0211886 1.07427 1239.57 61318.1 159.427 1369.3 64086.4 4.5e-08 0.4
4.907 1.09446 1.70775e-05 0.008 342.387 0.0211906 1.07327 1240.85 61318.1 159.427 1369.3 64087.6 4.5e-08 0.4
4.908 1.09346 1.70616e-05 0.008 342.295 0.0211927 1.07226 1242.13 61318.1 159.427 1369.3 64088.9 4.5e-08 0.4
4.909 1.09246 1.70456e-05 0.008 342.204 0.0211946 1.07126 1243.41 61318.1 159.427 1369.3 64090.2 4.5e-08 0.4
4.91 1.09145 1.70296e-05 0.008 342.113 0.0211966 1.07026 1244.69 61318.1 159.427 1369.3 64091.5 4.5e-08 0.4
4.911 1.09045 1.70137e-05 0.008 342.022 0.0211985 1.06925 1245.97 61318.1 159.427 1369.3 64092.8 4.5e-08 0.4
4.912 1.08945 1.69977e-05 0.008 341.931 0.0212004 1.06825 1247.25 61318.1 159.427 1369.3 64094 4.5e-08 0.4
4.913 1.08845 1.69817e-05 0.008 341.84 0.0212023 1.06725 1248.54 61318.1 159.427 1369.3 64095.3 4.5e-08 0.4
4.914 1.08745 1.69658e-05 0.008 341.749 0.0212042 1.06624 1249.82 61318.1 159.427 1369.3 64096.6 4.5e-08 0.4
4.915 1.08645 1.69498e-05 0.008 341.659 0.021206 1.06524 1251.11 61318.1 159.427 1369.3 64097.9 4.5e-08 0.4
4.916 1.08545 1.69339e-05 0.008 341.568 0.0212078 1.06424 1252.39 61318.1 159.427 1369.3 64099.2 4.5e-08 0.4
4.917 1.08444 1.69179e-05 0.008 341.477 0.0212099 1.06324 1253.7 61318.1 159.427 1369.3 64100.5 4.5e-08 0.4
4.918 1.08344 1.69019e-05 0.008 341.387 0.0212114 1.06223 1254.97 61318.1 159.427 1369.3 64101.7 4.5e-08 0.4
4.919 1.08244 1.6886e-05 0.008 341.297 0.0212134 1.06123 1256.27 61318.1 159.427 1369.3 64103.1 4.5e-08 0.4
4.92 1.08144 1.687e-05 0.008 341.206 0.0212149 1.06023 1257.55 61318.1 159.427 1369.3 64104.3 4.5e-08 0.4
4.921 1.08044 1.68541e-05 0.008 341.116 0.0212167 1.05922 1258.85 61318.1 159.427 1369.3 64105.6 4.5e-08 0.4
4.922 1.07944 1.68381e-05 0.008 341.026 0.0212182 1.05822 1260.13 61318.1 159.427 1369.3 64106.9 4.5e-08 0.4
4.923 1.07844 1.68221e-05 0.008 340.936 0.02122 1.05722 1261.43 61318.1 159.427 1369.3 64108.2 4.5e-08 0.4
4.924 1.07744 1.68062e-05 0.008 340.846 0.0212215 1.05621 1262.72 61318.1 159.427 1369.3 64109.5 4.5e-08 0.4
4.925 1.07643 1.67902e-05 0.008 340.756 0.0212232 1.05521 1264.02 61318.1 159.427 1369.3 64110.8 4.5e-08 0.4
4.926 1.07543 1.67743e-05 0.008 340.667 0.0212246 1.05421 1265.31 61318.1 159.427 1369.3 64112.1 4.5e-08 0.4
4.927 1.07443 1.67583e-05 0.008 340.577 0.0212263 1.05321 1266.61 61318.1 159.427 1369.3 64113.4 4.5e-08 0.4
4.928 1.07343 1.67423e-05 0.008 340.487 0.021228 1.0522 1267.92 61318.1 159.427 1369.3 64114.7 4.5e-08 0.4
4.929 1.07243 1.67264e-05 0.008 340.398 0.0212294 1.0512 1269.22 61318.1 159.427 1369.3 64116 4.5e-08 0.4
4.93 1.07143 1.67104e-05 0.008 340.308 0.0212308 1.0502 1270.51 61318.1 159.427 1369.29 64117.3 4.5e-08 0.4
4.931 1.07043 1.66945e-05 0.008 340.219 0.0212324 1.04919 1271.82 61318.1 159.427 1369.29 64118.6 4.5e-08 0.4
4.932 1.06942 1.66785e-05 0.008 340.13 0.0212336 1.04819 1273.11 61318.1 159.427 1369.29 64119.9 4.5e-08 0.4
4.933 1.06842 1.66626e-05 0.008 340.041 0.0212349 1.04719 1274.41 61318.1 159.427 1369.29 64121.2 4.5e-08 0.4
4.934 1.06742 1.66466e-05 0.008 339.952 0.0212363 1.04619 1275.71 61318.1 159.427 1369.29 64122.5 4.5e-08 0.4
4.935 1.06642 1.66307e-05 0.008 339.863 0.0212376 1.04518 1277.01 61318.1 159.427 1369.29 64123.8 4.5e-08 0.4
4.936 1.06542 1.66147e-05 0.008 339.774 0.0212389 1.04418 1278.32 61318.1 159.427 1369.29 64125.1 4.5e-08 0.4
4.937 1.06442 1.65987e-05 0.008 339.685 0.0212404 1.04318 1279.64 61318.1 159.427 1369.29 64126.4 4.5e-08 0.4
4.938 1.06342 1.65828e-05 0.008 339.596 0.0212415 1.04218 1280.94 61318.1 159.427 1369.29 64127.7 4.5e-08 0.4
4.939 1.06242 1.65668e-05 0.008 339.508 0.0212427 1.04117 1282.24 61318.1 159.427 1369.29 64129 4.5e-08 0.4
4.94 1.06141 1.65509e-05 0.008 339.419 0.0212439 1.04017 1283.55 61318.1 159.427 1369.29 64130.3 4.5e-08 0.4
4.941 1.06041 1.65349e-05 0.008 339.331 0.021245 1.03917 1284.86 61318.1 159.427 1369.29 64131.6 4.5e-08 0.4
4.942 1.05941 1.6519e-05 0.008 339.242 0.0212462 1.03817 1286.17 61318.1 159.427 1369.29 64132.9 4.5e-08 0.4
4.943 1.05841 1.6503e-05 0.008 339.154 0.0212474 1.03716 1287.49 61318.1 159.427 1369.29 64134.3 4.5e-08 0.4
4.944 1.05741 1.64871e-05 0.008 339.066 0.0212484 1.03616 1288.79 61318.1 159.427 1369.29 64135.6 4.5e-08 0.4
4.945 1.05641 1.64711e-05 0.008 338.978 0.0212494 1.03516 1290.1 61318.1 159.427 1369.29 64136.9 4.5e-08 0.4
4.946 1.05541 1.64552e-05 0.008 338.89 0.0212506 1.03416 1291.42 61318.1 159.427 1369.29 64138.2 4.5e-08 0.4
4.947 1.0544 1.64392e-05 0.008 338.802 0.0212517 1.03315 1292.74 61318.1 159.427 1369.29 64139.5 4.5e-08 0.4
4.948 1.0534 1.64233e-05 0.008 338.714 0.0212525 1.03215 1294.05 61318.1 159.427 1369.29 64140.8 4.5e-08 0.4
4.949 1.0524 1.64073e-05 0.008 338.626 0.0212536 1.03115 1295.37 61318.1 159.427 1369.29 64142.1 4.5e-08 0.4
4.95 1.0514 1.63914e-05 0.008 338.538 0.0212544 1.03015 1296.68 61318.1 159.427 1369.29 64143.5 4.5e-08 0.4
4.951 1.0504 1.63755e-05 0.008 338.451 0.0212553 1.02914 1298 61318.1 159.427 1369.29 64144.8 4.5e-08 0.4
4.952 1.0494 1.63595e-05 0.008 338.363 0.0212564 1.02814 1299.33 61318.1 159.427 1369.29 64146.1 4.5e-08 0.4
4.953 1.0484 1.63436e-05 0.008 338.276 0.0212556 1.02714 1300.55 61318.1 159.427 1369.29 64147.3 4.5e-08 0.4
4.954 1.0474 1.63276e-05 0.008 338.188 0.0212579 1.02614 1301.96 61318.1 159.427 1369.29 64148.7 4.5e-08 0.4
4.955 1.04639 1.63117e-05 0.008 338.101 0.0212584 1.02514 1303.26 61318.1 159.427 1369.29 64150 4.5e-08 0.4
4.956 1.04539 1.62957e-05 0.008 338.014 0.0212595 1.02413 1304.6 61318.1 159.427 1369.29 64151.4 4.5e-08 0.4
4.957 1.04439 1.62798e-05 0.008 337.927 0.0212586 1.02313 1305.83 61318.1 159.427 1369.29 64152.6 4.5e-08 0.4
4.958 1.04339 1.62638e-05 0.008 337.84 0.0212609 1.02213 1307.25 61318.1 159.427 1369.29 64154 4.5e-08 0.4
4.959 1.04239 1.62479e-05 0.008 337.753 0.0212599 1.02113 1308.47 61318.1 159.427 1369.29 64155.2 4.5e-08 0.4
4.96 1.04139 1.62319e-05 0.008 337.666 0.0212624 1.02013 1309.91 61318.1 159.427 1369.29 64156.7 4.5e-08 0.4
4.961 1.04039 1.6216e-05 0.008 337.579 0.0212613 1.01912 1311.13 61318.1 159.427 1369.29 64157.9 4.5e-08 0.4
4.962 1.03938 1.62001e-05 0.008 337.493 0.0212635 1.01812 1312.56 61318.1 159.427 1369.29 64159.3 4.5e-08 0.4
4.963 1.03838 1.61841e-05 0.008 337.406 0.0212625 1.01712 1313.79 61318.1 159.427 1369.29 64160.6 4.5e-08 0.4
4.964 1.03738 1.61682e-05 0.008 337.32 0.0212646 1.01612 1315.21 61318.1 159.427 1369.29 64162 4.5e-08 0.4
4.965 1.03638 1.61523e-05 0.008 337.233 0.0212637 1.01512 1316.45 61318.1 159.427 1369.29 64163.2 4.5e-08 0.4
4.966 1.03538 1.61363e-05 0.008 337.147 0.0212658 1.01411 1317.89 61318.1 159.427 1369.29 64164.7 4.5e-08 0.4
4.967 1.03438 1.61204e-05 0.008 337.061 0.0212644 1.01311 1319.1 61318.1 159.427 1369.29 64165.9 4.5e-08 0.4
4.968 1.03338 1.61044e-05 0.008 336.974 0.0212665 1.01211 1320.54 61318.1 159.427 1369.29 64167.3 4.5e-08 0.4
4.969 1.03238 1.60885e-05 0.008 336.888 0.0212653 1.01111 1321.77 61318.1 159.427 1369.29 64168.5 4.5e-08 0.4
4.97 1.03137 1.60725e-05 0.008 336.802 0.0212673 1.01011 1323.21 61318.1 159.427 1369.29 64170 4.5e-08 0.4
4.971 1.03037 1.60566e-05 0.008 336.716 0.0212662 1.00911 1324.45 61318.1 159.427 1369.29 64171.2 4.5e-08 0.4
4.972 1.02937 1.60407e-05 0.008 336.631 0.0212681 1.0081 1325.89 61318.1 159.427 1369.29 64172.7 4.5e-08 0.4
4.973 1.02837 1.60247e-05 0.008 336.545 0.0212668 1.0071 1327.13 61318.1 159.427 1369.29 64173.9 4.5e-08 0.4
4.974 1.02737 1.60088e-05 0.008 336.459 0.0212687 1.0061 1328.56 61318.1 159.427 1369.29 64175.3 4.5e-08 0.4
4.975 1.02637 1.59929e-05 0.008 336.374 0.0212673 1.0051 1329.8 61318.1 159.427 1369.29 64176.6 4.5e-08 0.4
4.976 1.02537 1.59769e-05 0.008 336.288 0.0212691 1.0041 1331.24 61318.1 159.427 1369.29 64178 4.5e-08 0.4
4.977 1.02436 1.5961e-05 0.008 336.203 0.0212676 1.0031 1332.47 61318.1 159.427 1369.29 64179.2 4.5e-08 0.4
