t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal
2.442 -0.542722 -0.000339424 20 533.285 -0.00835426 -0.534367 24.613 24.5272 159.427 1390.38 1598.95
2.443 -0.541749 -0.00033883 20 532.455 -0.00834141 -0.533407 24.6183 24.5272 159.427 1390.31 1598.88
2.444 -0.540775 -0.000338235 20 531.624 -0.00833075 -0.532444 24.6301 24.5272 159.427 1390.23 1598.82
2.445 -0.539802 -0.00033764 20 530.796 -0.00831908 -0.531483 24.6389 24.5272 159.427 1390.16 1598.75
2.446 -0.538829 -0.000337045 20 529.969 -0.00830747 -0.530522 24.648 24.5272 159.427 1390.09 1598.69
2.447 -0.537857 -0.00033645 20 529.143 -0.00829553 -0.529561 24.6561 24.5272 159.427 1390.01 1598.62
2.448 -0.536883 -0.000335855 20 528.318 -0.00828401 -0.528599 24.6655 24.5272 159.427 1389.94 1598.56
2.449 -0.53591 -0.00033526 20 527.496 -0.00827169 -0.527638 24.6725 24.5272 159.427 1389.86 1598.49
2.45 -0.534937 -0.000334664 20 526.674 -0.00826098 -0.526676 24.6844 24.5272 159.427 1389.79 1598.43
2.451 -0.533964 -0.000334069 20 525.854 -0.00824821 -0.525716 24.6901 24.5272 159.427 1389.72 1598.36
2.452 -0.532991 -0.000333473 20 525.034 -0.00823753 -0.524753 24.7022 24.5272 159.427 1389.65 1598.3
2.453 -0.532018 -0.000332878 20 524.216 -0.00822587 -0.523792 24.7114 24.5272 159.427 1389.57 1598.24
2.454 -0.531045 -0.000332282 20 523.4 -0.00821425 -0.522831 24.7207 24.5272 159.427 1389.5 1598.18
2.455 -0.530072 -0.000331686 20 522.585 -0.0082027 -0.521869 24.7303 24.5272 159.427 1389.43 1598.11
2.456 -0.529099 -0.00033109 20 521.772 -0.00819089 -0.520908 24.7391 24.5272 159.427 1389.36 1598.05
2.457 -0.528126 -0.000330495 20 520.96 -0.00817885 -0.519947 24.7473 24.5272 159.427 1389.28 1597.98
2.458 -0.527153 -0.000329898 20 520.148 -0.00816831 -0.518984 24.7601 24.5272 159.427 1389.21 1597.92
2.459 -0.526179 -0.000329302 20 519.339 -0.00815603 -0.518023 24.7676 24.5272 159.427 1389.14 1597.86
2.46 -0.525206 -0.000328706 20 518.53 -0.00814521 -0.517061 24.7796 24.5272 159.427 1389.07 1597.8
2.461 -0.524233 -0.00032811 20 517.724 -0.00813259 -0.516101 24.7862 24.5272 159.427 1388.99 1597.74
2.462 -0.52326 -0.000327514 20 516.918 -0.00812163 -0.515139 24.7978 24.5272 159.427 1388.92 1597.67
2.463 -0.522287 -0.000326917 20 516.113 -0.00811029 -0.514177 24.8084 24.5272 159.427 1388.85 1597.61
2.464 -0.521314 -0.000326321 20 515.311 -0.00809738 -0.513217 24.8141 24.5272 159.427 1388.78 1597.55
2.465 -0.520341 -0.000325725 20 514.509 -0.00808615 -0.512255 24.8251 24.5272 159.427 1388.71 1597.49
2.466 -0.519368 -0.000325128 20 513.709 -0.00807455 -0.511294 24.835 24.5272 159.427 1388.64 1597.43
2.467 -0.518395 -0.00032453 20 512.909 -0.00806446 -0.510331 24.8496 24.5272 159.427 1388.57 1597.37
2.468 -0.517422 -0.000323934 20 512.112 -0.00805246 -0.50937 24.8583 24.5272 159.427 1388.5 1597.31
2.469 -0.516449 -0.000323337 20 511.316 -0.00804067 -0.508408 24.8678 24.5272 159.427 1388.42 1597.25
2.47 -0.515476 -0.00032274 20 510.521 -0.00802876 -0.507447 24.8768 24.5272 159.427 1388.35 1597.18
2.471 -0.514503 -0.000322144 20 509.728 -0.00801693 -0.506486 24.8862 24.5272 159.427 1388.28 1597.12
2.472 -0.51353 -0.000321546 20 508.935 -0.00800643 -0.505524 24.8998 24.5272 159.427 1388.21 1597.07
2.473 -0.512557 -0.000320949 20 508.145 -0.00799408 -0.504563 24.9076 24.5272 159.427 1388.14 1597
2.474 -0.511584 -0.000320352 20 507.356 -0.00798212 -0.503602 24.9167 24.5272 159.427 1388.07 1596.94
2.475 -0.510611 -0.000319754 20 506.567 -0.0079715 -0.50264 24.9301 24.5272 159.427 1388 1596.89
2.476 -0.509638 -0.000319157 20 505.781 -0.00795908 -0.501679 24.9378 24.5272 159.427 1387.93 1596.82
2.477 -0.508665 -0.000318559 20 504.995 -0.00794854 -0.500716 24.9515 24.5272 159.427 1387.86 1596.77
2.478 -0.507692 -0.000317962 20 504.212 -0.00793601 -0.499756 24.959 24.5272 159.427 1387.79 1596.71
2.479 -0.506719 -0.000317364 20 503.429 -0.00792537 -0.498794 24.9725 24.5272 159.427 1387.72 1596.65
2.48 -0.505746 -0.000316767 20 502.648 -0.00791276 -0.497833 24.9797 24.5272 159.427 1387.65 1596.59
2.481 -0.504773 -0.000316168 20 501.868 -0.00790232 -0.496871 24.994 24.5272 159.427 1387.58 1596.53
2.482 -0.5038 -0.000315571 20 501.09 -0.00788959 -0.49591 25.001 24.5272 159.427 1387.51 1596.47
2.483 -0.502827 -0.000314973 20 500.312 -0.00787896 -0.494948 25.0147 24.5272 159.427 1387.44 1596.41
2.484 -0.501854 -0.000314376 20 499.537 -0.0078664 -0.493988 25.0223 24.5272 159.427 1387.38 1596.35
2.485 -0.500881 -0.000313777 20 498.762 -0.00785599 -0.493025 25.0369 24.5272 159.427 1387.31 1596.3
2.486 -0.499908 -0.000313179 20 497.99 -0.00784332 -0.492065 25.0442 24.5272 159.427 1387.24 1596.24
2.487 -0.498935 -0.00031258 20 497.217 -0.00783294 -0.491102 25.059 24.5272 159.427 1387.17 1596.18
2.488 -0.497962 -0.000311983 20 496.448 -0.0078202 -0.490142 25.0661 24.5272 159.427 1387.1 1596.12
2.489 -0.496989 -0.000311384 20 495.678 -0.00780981 -0.489179 25.081 24.5272 159.427 1387.03 1596.07
2.49 -0.496016 -0.000310785 20 494.911 -0.00779752 -0.488219 25.0897 24.5272 159.427 1386.96 1596.01
2.491 -0.495043 -0.000310186 20 494.144 -0.00778694 -0.487256 25.1041 24.5272 159.427 1386.9 1595.95
2.492 -0.49407 -0.000309588 20 493.38 -0.00777459 -0.486296 25.1127 24.5272 159.427 1386.83 1595.89
2.493 -0.493098 -0.00030899 20 492.616 -0.0077628 -0.485335 25.1232 24.5272 159.427 1386.76 1595.84
2.494 -0.492124 -0.000308391 20 491.854 -0.00775106 -0.484373 25.1339 24.5272 159.427 1386.69 1595.78
2.495 -0.491151 -0.000307792 20 491.094 -0.00773926 -0.483412 25.1444 24.5272 159.427 1386.62 1595.72
2.496 -0.490178 -0.000307193 20 490.333 -0.00772911 -0.482449 25.1605 24.5272 159.427 1386.56 1595.67
2.497 -0.489205 -0.000306594 20 489.575 -0.00771714 -0.481488 25.1706 24.5272 159.427 1386.49 1595.61
2.498 -0.488233 -0.000305995 20 488.819 -0.00770554 -0.480527 25.1819 24.5272 159.427 1386.42 1595.56
2.499 -0.48726 -0.000305397 20 488.065 -0.00769263 -0.479567 25.189 24.5272 159.427 1386.35 1595.5
2.5 -0.486287 -0.000304797 20 487.31 -0.00768171 -0.478605 25.2027 24.5272 159.427 1386.29 1595.44
2.501 -0.485314 -0.000304198 20 486.558 -0.00767032 -0.477643 25.2149 24.5272 159.427 1386.22 1595.39
2.502 -0.484341 -0.000303598 20 485.806 -0.00765927 -0.476681 25.2283 24.5272 159.427 1386.15 1595.34
2.503 -0.483368 -0.000302998 20 485.056 -0.00764811 -0.47572 25.2414 24.5272 159.427 1386.09 1595.28
2.504 -0.482395 -0.000302399 20 484.308 -0.00763572 -0.474759 25.2505 24.5272 159.427 1386.02 1595.23
2.505 -0.481422 -0.000301799 20 483.56 -0.00762527 -0.473797 25.2661 24.5272 159.427 1385.95 1595.17
2.506 -0.480449 -0.0003012 20 482.815 -0.00761307 -0.472836 25.2758 24.5272 159.427 1385.89 1595.12
2.507 -0.479476 -0.0003006 20 482.071 -0.00760129 -0.471875 25.287 24.5272 159.427 1385.82 1595.06
2.508 -0.478503 -0.0003 20 481.328 -0.00758978 -0.470913 25.2992 24.5272 159.427 1385.76 1595.01
2.509 -0.47753 -0.0002994 20 480.586 -0.00757837 -0.469952 25.3118 24.5272 159.427 1385.69 1594.96
2.51 -0.476557 -0.0002988 20 479.846 -0.00756692 -0.46899 25.3243 24.5272 159.427 1385.62 1594.9
2.511 -0.475585 -0.000298201 20 479.108 -0.0075543 -0.46803 25.3329 24.5272 159.427 1385.56 1594.85
2.512 -0.474612 -0.000297601 20 478.371 -0.00754349 -0.467068 25.3477 24.5272 159.427 1385.49 1594.79
2.513 -0.473639 -0.000297001 20 477.635 -0.00753147 -0.466107 25.3584 24.5272 159.427 1385.43 1594.74
2.514 -0.472666 -0.0002964 20 476.9 -0.00752083 -0.465145 25.3739 24.5272 159.427 1385.36 1594.69
2.515 -0.471693 -0.0002958 20 476.166 -0.00750907 -0.464184 25.3857 24.5272 159.427 1385.3 1594.64
2.516 -0.47072 -0.000295199 20 475.435 -0.00749738 -0.463223 25.3977 24.5272 159.427 1385.23 1594.58
2.517 -0.469747 -0.000294599 20 474.705 -0.00748495 -0.462262 25.4072 24.5272 159.427 1385.17 1594.53
2.518 -0.468774 -0.000293998 20 473.975 -0.00747401 -0.4613 25.4219 24.5272 159.427 1385.1 1594.48
2.519 -0.467801 -0.000293398 20 473.247 -0.00746294 -0.460338 25.4362 24.5272 159.427 1385.04 1594.43
2.52 -0.466828 -0.000292797 20 472.521 -0.0074509 -0.459378 25.4473 24.5272 159.427 1384.97 1594.37
2.521 -0.465855 -0.000292197 20 471.796 -0.00743932 -0.458416 25.46 24.5272 159.427 1384.91 1594.32
2.522 -0.464883 -0.000291596 20 471.073 -0.00742782 -0.457455 25.473 24.5272 159.427 1384.84 1594.27
2.523 -0.46391 -0.000290995 20 470.35 -0.00741659 -0.456493 25.487 24.5272 159.427 1384.78 1594.22
2.524 -0.462937 -0.000290394 20 469.63 -0.0074043 -0.455533 25.4974 24.5272 159.427 1384.71 1594.17
2.525 -0.461964 -0.000289793 20 468.911 -0.00739248 -0.454571 25.5095 24.5272 159.427 1384.65 1594.11
2.526 -0.460991 -0.000289192 20 468.192 -0.00738211 -0.453609 25.5267 24.5272 159.427 1384.59 1594.07
2.527 -0.460018 -0.00028859 20 467.475 -0.00737045 -0.452648 25.5395 24.5272 159.427 1384.52 1594.02
2.528 -0.459045 -0.00028799 20 466.761 -0.0073579 -0.451687 25.5492 24.5272 159.427 1384.46 1593.96
2.529 -0.458072 -0.000287388 20 466.046 -0.00734736 -0.450725 25.566 24.5272 159.427 1384.4 1593.92
2.53 -0.4571 -0.000286787 20 465.334 -0.0073352 -0.449764 25.5772 24.5272 159.427 1384.33 1593.86
2.531 -0.456127 -0.000286185 20 464.622 -0.0073251 -0.448802 25.5957 24.5272 159.427 1384.27 1593.82
2.532 -0.455154 -0.000285584 20 463.913 -0.00731225 -0.447842 25.6046 24.5272 159.427 1384.21 1593.77
2.533 -0.454181 -0.000284982 20 463.204 -0.00730158 -0.446879 25.6212 24.5272 159.427 1384.14 1593.72
2.534 -0.453208 -0.00028438 20 462.498 -0.00728968 -0.445918 25.6335 24.5272 159.427 1384.08 1593.67
2.535 -0.452235 -0.000283779 20 461.792 -0.00727812 -0.444957 25.6472 24.5272 159.427 1384.02 1593.62
2.536 -0.451262 -0.000283177 20 461.088 -0.00726691 -0.443995 25.6621 24.5272 159.427 1383.96 1593.57
2.537 -0.45029 -0.000282576 20 460.386 -0.00725453 -0.443035 25.6729 24.5272 159.427 1383.89 1593.52
2.538 -0.449317 -0.000281973 20 459.684 -0.00724311 -0.442074 25.6872 24.5272 159.427 1383.83 1593.47
2.539 -0.448344 -0.000281371 20 458.984 -0.00723169 -0.441112 25.7016 24.5272 159.427 1383.77 1593.42
2.54 -0.447371 -0.000280769 20 458.285 -0.0072206 -0.44015 25.7172 24.5272 159.427 1383.71 1593.38
2.541 -0.446398 -0.000280167 20 457.589 -0.00720848 -0.43919 25.7292 24.5272 159.427 1383.64 1593.33
2.542 -0.445425 -0.000279565 20 456.893 -0.00719707 -0.438228 25.7438 24.5272 159.427 1383.58 1593.28
2.543 -0.444452 -0.000278963 20 456.199 -0.00718463 -0.437268 25.7548 24.5272 159.427 1383.52 1593.23
2.544 -0.443479 -0.00027836 20 455.505 -0.00717413 -0.436305 25.7728 24.5272 159.427 1383.46 1593.19
2.545 -0.442507 -0.000277758 20 454.814 -0.00716218 -0.435345 25.7857 24.5272 159.427 1383.4 1593.14
2.546 -0.441534 -0.000277155 20 454.123 -0.00715114 -0.434383 25.8019 24.5272 159.427 1383.34 1593.09
2.547 -0.440561 -0.000276553 20 453.435 -0.00713903 -0.433422 25.8143 24.5272 159.427 1383.28 1593.04
2.548 -0.439588 -0.00027595 20 452.748 -0.00712746 -0.432461 25.8288 24.5272 159.427 1383.21 1593
2.549 -0.438616 -0.000275348 20 452.061 -0.00711623 -0.431499 25.8445 24.5272 159.427 1383.15 1592.95
2.55 -0.437643 -0.000274744 20 451.376 -0.00710547 -0.430537 25.8621 24.5272 159.427 1383.09 1592.91
2.551 -0.43667 -0.000274142 20 450.694 -0.00709269 -0.429577 25.8723 24.5272 159.427 1383.03 1592.86
2.552 -0.435697 -0.000273539 20 450.012 -0.00708171 -0.428615 25.8892 24.5272 159.427 1382.97 1592.81
2.553 -0.434724 -0.000272936 20 449.332 -0.00706977 -0.427654 25.9026 24.5272 159.427 1382.91 1592.77
2.554 -0.433751 -0.000272333 20 448.652 -0.00705848 -0.426693 25.9186 24.5272 159.427 1382.85 1592.72
2.555 -0.432779 -0.000271731 20 447.975 -0.00704631 -0.425732 25.9313 24.5272 159.427 1382.79 1592.68
2.556 -0.431806 -0.000271127 20 447.299 -0.00703479 -0.424771 25.9465 24.5272 159.427 1382.73 1592.63
2.557 -0.430833 -0.000270524 20 446.624 -0.00702368 -0.423809 25.9633 24.5272 159.427 1382.67 1592.59
2.558 -0.42986 -0.000269921 20 445.951 -0.00701171 -0.422848 25.9769 24.5272 159.427 1382.61 1592.54
2.559 -0.428887 -0.000269317 20 445.279 -0.00700039 -0.421887 25.9931 24.5272 159.427 1382.55 1592.5
2.56 -0.427915 -0.000268714 20 444.609 -0.00698832 -0.420926 26.0065 24.5272 159.427 1382.49 1592.45
2.561 -0.426942 -0.00026811 20 443.939 -0.00697807 -0.419964 26.0269 24.5272 159.427 1382.43 1592.41
2.562 -0.425969 -0.000267507 20 443.271 -0.0069657 -0.419003 26.0393 24.5272 159.427 1382.37 1592.37
2.563 -0.424996 -0.000266903 20 442.605 -0.00695415 -0.418042 26.0549 24.5272 159.427 1382.31 1592.32
2.564 -0.424023 -0.000266299 20 441.94 -0.00694306 -0.41708 26.0724 24.5272 159.427 1382.25 1592.28
2.565 -0.423051 -0.000265696 20 441.277 -0.0069311 -0.41612 26.0866 24.5272 159.427 1382.2 1592.24
2.566 -0.422078 -0.000265092 20 440.615 -0.00691885 -0.415159 26.0998 24.5272 159.427 1382.14 1592.19
2.567 -0.421105 -0.000264489 20 439.954 -0.00690706 -0.414198 26.1147 24.5272 159.427 1382.08 1592.15
2.568 -0.420132 -0.000263884 20 439.294 -0.00689702 -0.413235 26.1365 24.5272 159.427 1382.02 1592.11
2.569 -0.419159 -0.000263281 20 438.637 -0.00688377 -0.412276 26.1461 24.5272 159.427 1381.96 1592.06
2.57 -0.418187 -0.000262677 20 437.981 -0.00687275 -0.411314 26.1643 24.5272 159.427 1381.9 1592.02
2.571 -0.417214 -0.000262073 20 437.326 -0.00686078 -0.410353 26.1789 24.5272 159.427 1381.84 1591.98
2.572 -0.416241 -0.000261468 20 436.671 -0.00685072 -0.40939 26.201 24.5272 159.427 1381.79 1591.94
2.573 -0.415268 -0.000260864 20 436.02 -0.00683752 -0.408431 26.211 24.5272 159.427 1381.73 1591.89
2.574 -0.414295 -0.000260259 20 435.369 -0.0068267 -0.407469 26.2304 24.5272 159.427 1381.67 1591.86
2.575 -0.413323 -0.000259655 20 434.72 -0.00681471 -0.406508 26.2452 24.5272 159.427 1381.61 1591.81
2.576 -0.41235 -0.000259051 20 434.072 -0.00680259 -0.405547 26.2596 24.5272 159.427 1381.56 1591.77
2.577 -0.411377 -0.000258446 20 433.425 -0.00679201 -0.404585 26.2802 24.5272 159.427 1381.5 1591.73
2.578 -0.410405 -0.000257841 20 432.779 -0.00678099 -0.403624 26.2991 24.5272 159.427 1381.44 1591.69
2.579 -0.409432 -0.000257237 20 432.135 -0.00676951 -0.402662 26.3163 24.5272 159.427 1381.38 1591.65
2.58 -0.408459 -0.000256632 20 431.493 -0.00675758 -0.401701 26.3318 24.5272 159.427 1381.33 1591.61
2.581 -0.407486 -0.000256028 20 430.853 -0.00674514 -0.400741 26.3453 24.5272 159.427 1381.27 1591.57
2.582 -0.406514 -0.000255422 20 430.213 -0.00673465 -0.399779 26.3667 24.5272 159.427 1381.21 1591.53
2.583 -0.405541 -0.000254818 20 429.575 -0.00672231 -0.398818 26.3808 24.5272 159.427 1381.16 1591.49
2.584 -0.404568 -0.000254214 20 428.939 -0.00670985 -0.397858 26.3945 24.5272 159.427 1381.1 1591.45
2.585 -0.403595 -0.000253608 20 428.303 -0.00669918 -0.396896 26.4155 24.5272 159.427 1381.04 1591.41
2.586 -0.402622 -0.000253003 20 427.669 -0.00668779 -0.395935 26.4337 24.5272 159.427 1380.99 1591.38
2.587 -0.40165 -0.000252398 20 427.037 -0.00667514 -0.394974 26.4469 24.5272 159.427 1380.93 1591.33
2.588 -0.400677 -0.000251793 20 426.406 -0.00666433 -0.394013 26.4675 24.5272 159.427 1380.88 1591.3
2.589 -0.399704 -0.000251187 20 425.776 -0.00665291 -0.393051 26.4858 24.5272 159.427 1380.82 1591.26
2.59 -0.398731 -0.000250582 20 425.148 -0.00664121 -0.39209 26.5031 24.5272 159.427 1380.76 1591.22
2.591 -0.397759 -0.000249977 20 424.522 -0.00662917 -0.39113 26.5191 24.5272 159.427 1380.71 1591.18
2.592 -0.396786 -0.000249372 20 423.897 -0.00661701 -0.390169 26.5347 24.5272 159.427 1380.65 1591.14
2.593 -0.395813 -0.000248766 20 423.272 -0.0066066 -0.389207 26.5576 24.5272 159.427 1380.6 1591.11
2.594 -0.394841 -0.000248161 20 422.65 -0.00659437 -0.388246 26.573 24.5272 159.427 1380.54 1591.07
2.595 -0.393868 -0.000247555 20 422.03 -0.00658224 -0.387286 26.589 24.5272 159.427 1380.49 1591.03
2.596 -0.392895 -0.000246949 20 421.41 -0.00657094 -0.386324 26.6084 24.5272 159.427 1380.43 1590.99
2.597 -0.391922 -0.000246344 20 420.792 -0.00655905 -0.385363 26.6256 24.5272 159.427 1380.38 1590.96
2.598 -0.39095 -0.000245738 20 420.176 -0.00654711 -0.384403 26.6426 24.5272 159.427 1380.32 1590.92
2.599 -0.389977 -0.000245131 20 419.559 -0.00653704 -0.38344 26.6675 24.5272 159.427 1380.27 1590.89
2.6 -0.389004 -0.000244526 20 418.946 -0.0065243 -0.38248 26.6814 24.5272 159.427 1380.21 1590.85
2.601 -0.388031 -0.000243919 20 418.333 -0.00651381 -0.381518 26.7047 24.5272 159.427 1380.16 1590.82
2.602 -0.387059 -0.000243314 20 417.723 -0.00650059 -0.380558 26.7168 24.5272 159.427 1380.11 1590.78
2.603 -0.386086 -0.000242708 20 417.113 -0.00648971 -0.379596 26.7388 24.5272 159.427 1380.05 1590.74
2.604 -0.385113 -0.000242102 20 416.505 -0.00647824 -0.378635 26.7583 24.5272 159.427 1380 1590.71
2.605 -0.384141 -0.000241496 20 415.898 -0.0064666 -0.377674 26.7773 24.5272 159.427 1379.94 1590.67
2.606 -0.383168 -0.000240889 20 415.292 -0.00645504 -0.376713 26.7967 24.5272 159.427 1379.89 1590.64
2.607 -0.382195 -0.000240283 20 414.689 -0.00644317 -0.375752 26.8149 24.5272 159.427 1379.84 1590.61
2.608 -0.381223 -0.000239677 20 414.087 -0.00643099 -0.374792 26.8319 24.5272 159.427 1379.78 1590.57
2.609 -0.38025 -0.000239071 20 413.486 -0.00641892 -0.373831 26.8495 24.5272 159.427 1379.73 1590.53
2.61 -0.379277 -0.000238463 20 412.886 -0.00640859 -0.372869 26.8745 24.5272 159.427 1379.68 1590.51
2.611 -0.378305 -0.000237857 20 412.288 -0.00639598 -0.371909 26.89 24.5272 159.427 1379.62 1590.47
2.612 -0.377332 -0.000237251 20 411.692 -0.00638357 -0.370948 26.9064 24.5272 159.427 1379.57 1590.43
2.613 -0.376359 -0.000236644 20 411.096 -0.00637292 -0.369986 26.9304 24.5272 159.427 1379.52 1590.4
2.614 -0.375386 -0.000236037 20 410.502 -0.00636206 -0.369024 26.9537 24.5272 159.427 1379.47 1590.37
2.615 -0.374414 -0.000235431 20 409.91 -0.00634902 -0.368065 26.9677 24.5272 159.427 1379.41 1590.33
2.616 -0.373441 -0.000234823 20 409.318 -0.00633828 -0.367103 26.9917 24.5272 159.427 1379.36 1590.31
2.617 -0.372468 -0.000234217 20 408.73 -0.00632517 -0.366143 27.0056 24.5272 159.427 1379.31 1590.27
2.618 -0.371496 -0.00023361 20 408.141 -0.00631431 -0.365181 27.0293 24.5272 159.427 1379.26 1590.24
2.619 -0.370523 -0.000233003 20 407.554 -0.00630306 -0.36422 27.0515 24.5272 159.427 1379.2 1590.21
2.62 -0.36955 -0.000232396 20 406.97 -0.00628991 -0.36326 27.0654 24.5272 159.427 1379.15 1590.17
2.621 -0.368578 -0.000231789 20 406.386 -0.00627902 -0.362298 27.0894 24.5272 159.427 1379.1 1590.14
2.622 -0.367605 -0.000231181 20 405.803 -0.00626771 -0.361337 27.1116 24.5272 159.427 1379.05 1590.11
2.623 -0.366632 -0.000230574 20 405.222 -0.00625655 -0.360376 27.1347 24.5272 159.427 1379 1590.09
2.624 -0.365659 -0.000229967 20 404.643 -0.00624343 -0.359416 27.1492 24.5272 159.427 1378.95 1590.05
2.625 -0.364687 -0.00022936 20 404.065 -0.00623243 -0.358454 27.1732 24.5272 159.427 1378.89 1590.02
2.626 -0.363714 -0.000228752 20 403.488 -0.00622136 -0.357493 27.197 24.5272 159.427 1378.84 1590
2.627 -0.362742 -0.000228145 20 402.914 -0.00620822 -0.356533 27.2117 24.5272 159.427 1378.79 1589.96
2.628 -0.361769 -0.000227537 20 402.339 -0.00619755 -0.355571 27.2375 24.5272 159.427 1378.74 1589.93
2.629 -0.360796 -0.00022693 20 401.768 -0.00618453 -0.354612 27.253 24.5272 159.427 1378.69 1589.9
2.63 -0.359824 -0.000226322 20 401.196 -0.00617399 -0.35365 27.2797 24.5272 159.427 1378.64 1589.87
2.631 -0.358851 -0.000225715 20 400.628 -0.00616118 -0.35269 27.2963 24.5272 159.427 1378.59 1589.84
2.632 -0.357878 -0.000225106 20 400.059 -0.00615075 -0.351728 27.3237 24.5272 159.427 1378.54 1589.82
2.633 -0.356906 -0.000224499 20 399.493 -0.00613818 -0.350768 27.3416 24.5272 159.427 1378.49 1589.79
2.634 -0.355933 -0.000223892 20 398.928 -0.00612607 -0.349807 27.3618 24.5272 159.427 1378.44 1589.76
2.635 -0.35496 -0.000223284 20 398.365 -0.00611409 -0.348846 27.3826 24.5272 159.427 1378.39 1589.73
2.636 -0.353988 -0.000222676 20 397.803 -0.00610223 -0.347885 27.4041 24.5272 159.427 1378.34 1589.7
2.637 -0.353015 -0.000222068 20 397.242 -0.00609049 -0.346924 27.4263 24.5272 159.427 1378.29 1589.67
2.638 -0.352042 -0.00022146 20 396.683 -0.00607891 -0.345963 27.4493 24.5272 159.427 1378.24 1589.64
2.639 -0.35107 -0.000220851 20 396.125 -0.0060675 -0.345002 27.4732 24.5272 159.427 1378.19 1589.62
2.64 -0.350097 -0.000220243 20 395.568 -0.00605634 -0.344041 27.4985 24.5272 159.427 1378.14 1589.6
2.641 -0.349125 -0.000219635 20 395.014 -0.00604344 -0.343081 27.5158 24.5272 159.427 1378.09 1589.56
2.642 -0.348152 -0.000219026 20 394.459 -0.00603294 -0.342119 27.5444 24.5272 159.427 1378.04 1589.54
2.643 -0.347179 -0.000218418 20 393.908 -0.00602045 -0.341159 27.5638 24.5272 159.427 1378 1589.51
2.644 -0.346207 -0.00021781 20 393.357 -0.0060085 -0.340198 27.586 24.5272 159.427 1377.95 1589.49
2.645 -0.345234 -0.000217202 20 392.808 -0.00599676 -0.339237 27.6092 24.5272 159.427 1377.9 1589.46
2.646 -0.344261 -0.000216593 20 392.26 -0.0059853 -0.338276 27.6339 24.5272 159.427 1377.85 1589.44
2.647 -0.343289 -0.000215984 20 391.714 -0.00597405 -0.337315 27.6597 24.5272 159.427 1377.8 1589.42
2.648 -0.342316 -0.000215376 20 391.17 -0.00596124 -0.336355 27.6783 24.5272 159.427 1377.75 1589.39
2.649 -0.341343 -0.000214768 20 390.627 -0.00594895 -0.335395 27.6994 24.5272 159.427 1377.71 1589.36
2.65 -0.340371 -0.000214159 20 390.085 -0.00593699 -0.334434 27.7223 24.5272 159.427 1377.66 1589.33
2.651 -0.339398 -0.000213551 20 389.545 -0.00592528 -0.333473 27.7465 24.5272 159.427 1377.61 1589.31
2.652 -0.338426 -0.000212941 20 389.005 -0.00591394 -0.332512 27.7726 24.5272 159.427 1377.56 1589.29
2.653 -0.337453 -0.000212333 20 388.468 -0.00590117 -0.331552 27.792 24.5272 159.427 1377.52 1589.26
2.654 -0.33648 -0.000211723 20 387.932 -0.00589063 -0.33059 27.8223 24.5272 159.427 1377.47 1589.24
2.655 -0.335508 -0.000211115 20 387.397 -0.00587848 -0.329629 27.845 24.5272 159.427 1377.42 1589.22
2.656 -0.334535 -0.000210506 20 386.864 -0.00586697 -0.328668 27.8709 24.5272 159.427 1377.37 1589.2
2.657 -0.333562 -0.000209897 20 386.333 -0.00585398 -0.327709 27.8897 24.5272 159.427 1377.33 1589.17
2.658 -0.33259 -0.000209288 20 385.803 -0.00584171 -0.326748 27.9123 24.5272 159.427 1377.28 1589.15
2.659 -0.331617 -0.000208678 20 385.273 -0.00583136 -0.325786 27.9443 24.5272 159.427 1377.23 1589.13
2.66 -0.330645 -0.000208069 20 384.746 -0.00581967 -0.324825 27.9699 24.5272 159.427 1377.19 1589.11
2.661 -0.329672 -0.00020746 20 384.221 -0.00580684 -0.323865 27.9901 24.5272 159.427 1377.14 1589.08
2.662 -0.328699 -0.000206851 20 383.697 -0.00579454 -0.322905 28.0131 24.5272 159.427 1377.09 1589.06
2.663 -0.327727 -0.000206242 20 383.174 -0.00578269 -0.321944 28.0383 24.5272 159.427 1377.05 1589.04
2.664 -0.326754 -0.000205632 20 382.652 -0.00577137 -0.320983 28.0664 24.5272 159.427 1377 1589.02
2.665 -0.325782 -0.000205023 20 382.132 -0.00575873 -0.320023 28.0882 24.5272 159.427 1376.96 1589
2.666 -0.324809 -0.000204414 20 381.614 -0.0057468 -0.319062 28.1135 24.5272 159.427 1376.91 1588.98
2.667 -0.323836 -0.000203804 20 381.096 -0.00573543 -0.318101 28.1419 24.5272 159.427 1376.86 1588.96
2.668 -0.322864 -0.000203195 20 380.581 -0.00572284 -0.317141 28.1643 24.5272 159.427 1376.82 1588.94
2.669 -0.321891 -0.000202584 20 380.066 -0.00571252 -0.316179 28.1983 24.5272 159.427 1376.77 1588.93
2.67 -0.320919 -0.000201975 20 379.554 -0.00569926 -0.315219 28.2176 24.5272 159.427 1376.73 1588.9
2.671 -0.319946 -0.000201365 20 379.042 -0.00568859 -0.314258 28.2501 24.5272 159.427 1376.68 1588.89
2.672 -0.318974 -0.000200755 20 378.533 -0.00567659 -0.313297 28.2762 24.5272 159.427 1376.64 1588.87
2.673 -0.318001 -0.000200146 20 378.025 -0.00566371 -0.312337 28.2979 24.5272 159.427 1376.59 1588.85
2.674 -0.317028 -0.000199536 20 377.518 -0.00565158 -0.311377 28.3236 24.5272 159.427 1376.55 1588.83
