t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal
0.223 -0.222018 -2.21625e-06 0.008 297.853 -0.0827343 -0.139284 37330.8 61318 159.427 1369.24 100177
0.224 -0.22301 -2.22815e-06 0.008 297.901 -0.0829784 -0.140032 37240.9 61318 159.427 1369.24 100088
0.225 -0.224006 -2.2401e-06 0.008 297.949 -0.083223 -0.140783 37151.5 61318 159.427 1369.24 99998.3
0.226 -0.225 -2.25204e-06 0.008 297.998 -0.0834672 -0.141533 37063 61318 159.427 1369.24 99909.7
0.227 -0.225997 -2.26399e-06 0.008 298.046 -0.0837122 -0.142285 36975.5 61318 159.427 1369.24 99822.2
0.228 -0.226993 -2.27597e-06 0.008 298.095 -0.0839556 -0.143037 36887.9 61318 159.427 1369.24 99734.6
0.229 -0.227987 -2.28795e-06 0.008 298.145 -0.0841974 -0.14379 36800.4 61318 159.427 1369.24 99647.1
0.23 -0.228978 -2.29988e-06 0.008 298.194 -0.0844379 -0.14454 36714.1 61318 159.427 1369.24 99560.8
0.231 -0.229973 -2.31186e-06 0.008 298.243 -0.0846803 -0.145293 36628.7 61318 159.427 1369.24 99475.4
0.232 -0.230968 -2.32387e-06 0.008 298.293 -0.0849208 -0.146047 36542.9 61318 159.427 1369.24 99389.6
0.233 -0.231964 -2.33589e-06 0.008 298.344 -0.0851608 -0.146803 36457.6 61318 159.427 1369.24 99304.3
0.234 -0.23296 -2.34792e-06 0.008 298.394 -0.0854004 -0.147559 36372.8 61318 159.427 1369.24 99219.5
0.235 -0.233955 -2.35996e-06 0.008 298.445 -0.0856395 -0.148316 36288.6 61318 159.427 1369.24 99135.3
0.236 -0.23495 -2.37198e-06 0.008 298.496 -0.0858784 -0.149071 36205.3 61318 159.427 1369.24 99052
0.237 -0.23594 -2.38399e-06 0.008 298.547 -0.0861146 -0.149826 36122.1 61318 159.427 1369.24 98968.8
0.238 -0.236936 -2.39604e-06 0.008 298.598 -0.0863526 -0.150583 36039.7 61318 159.427 1369.24 98886.4
0.239 -0.237931 -2.40811e-06 0.008 298.65 -0.0865887 -0.151342 35957.1 61318 159.427 1369.24 98803.8
0.24 -0.238927 -2.4202e-06 0.008 298.702 -0.0868255 -0.152102 35875.4 61318 159.427 1369.24 98722.1
0.241 -0.239923 -2.4323e-06 0.008 298.755 -0.0870606 -0.152862 35793.6 61318 159.427 1369.24 98640.3
0.242 -0.240917 -2.44437e-06 0.008 298.807 -0.0872968 -0.15362 35713.5 61318 159.427 1369.24 98560.2
0.243 -0.241913 -2.45649e-06 0.008 298.86 -0.0875309 -0.154382 35632.5 61318 159.427 1369.24 98479.2
0.244 -0.242903 -2.46853e-06 0.008 298.913 -0.087764 -0.155139 35553.2 61318 159.427 1369.24 98399.9
0.245 -0.243898 -2.48066e-06 0.008 298.966 -0.0879972 -0.155901 35473.4 61318 159.427 1369.24 98320.1
0.246 -0.244894 -2.49279e-06 0.008 299.02 -0.0882299 -0.156664 35394 61318 159.427 1369.24 98240.7
0.247 -0.245888 -2.50492e-06 0.008 299.073 -0.0884622 -0.157426 35315.4 61318 159.427 1369.24 98162.1
0.248 -0.246884 -2.51709e-06 0.008 299.128 -0.0886938 -0.158191 35236.7 61318 159.427 1369.24 98083.4
0.249 -0.24788 -2.52924e-06 0.008 299.182 -0.088925 -0.158955 35158.8 61318 159.427 1369.24 98005.5
0.25 -0.248875 -2.54141e-06 0.008 299.236 -0.0891557 -0.159719 35081.3 61318 159.427 1369.24 97928
0.251 -0.249869 -2.55356e-06 0.008 299.291 -0.0893861 -0.160483 35004.5 61318 159.427 1369.24 97851.2
0.252 -0.25086 -2.5657e-06 0.008 299.346 -0.0896148 -0.161246 34928 61318 159.427 1369.24 97774.7
0.253 -0.251856 -2.5779e-06 0.008 299.402 -0.0898438 -0.162012 34851.6 61318 159.427 1369.24 97698.3
0.254 -0.252851 -2.59008e-06 0.008 299.457 -0.0900725 -0.162778 34775.9 61318 159.427 1369.24 97622.6
0.255 -0.253846 -2.6023e-06 0.008 299.513 -0.0903005 -0.163546 34700.3 61318 159.427 1369.24 97547
0.256 -0.254842 -2.6145e-06 0.008 299.569 -0.0905293 -0.164313 34625.8 61318 159.427 1369.24 97472.5
0.257 -0.255837 -2.62671e-06 0.008 299.626 -0.0907564 -0.16508 34551.3 61318 159.427 1369.24 97398
0.258 -0.256832 -2.63895e-06 0.008 299.682 -0.0909827 -0.165849 34476.9 61318 159.427 1369.24 97323.6
0.259 -0.257822 -2.65113e-06 0.008 299.739 -0.0912076 -0.166615 34403.3 61318 159.427 1369.24 97250
0.26 -0.258818 -2.66338e-06 0.008 299.796 -0.0914328 -0.167385 34329.6 61318 159.427 1369.25 97176.3
0.261 -0.259812 -2.67562e-06 0.00800001 299.854 -0.0916575 -0.168154 34256.5 61318 159.427 1369.25 97103.2
0.262 -0.260808 -2.68789e-06 0.00800001 299.911 -0.0918829 -0.168925 34184 61318 159.427 1369.25 97030.7
0.263 -0.261802 -2.70016e-06 0.00800001 299.969 -0.0921064 -0.169696 34111.5 61318 159.427 1369.25 96958.2
0.264 -0.262798 -2.71244e-06 0.00800001 300.027 -0.0923306 -0.170468 34039.7 61318 159.427 1369.25 96886.4
0.265 -0.263793 -2.72473e-06 0.00800001 300.086 -0.0925528 -0.17124 33967.7 61318 159.427 1369.25 96814.4
0.266 -0.264789 -2.73702e-06 0.00800001 300.145 -0.0927759 -0.172013 33896.6 61318 159.427 1369.25 96743.3
0.267 -0.265779 -2.74926e-06 0.00800001 300.203 -0.0929967 -0.172782 33826 61318 159.427 1369.25 96672.7
0.268 -0.266773 -2.76157e-06 0.00800001 300.263 -0.0932179 -0.173556 33755.4 61318 159.427 1369.25 96602.1
0.269 -0.267768 -2.77388e-06 0.00800001 300.322 -0.0934392 -0.174329 33685.4 61318 159.427 1369.25 96532.1
0.27 -0.268764 -2.78621e-06 0.00800001 300.382 -0.0936597 -0.175104 33615.4 61318 159.427 1369.25 96462.1
0.271 -0.269759 -2.79855e-06 0.00800001 300.442 -0.0938796 -0.175879 33545.8 61318 159.427 1369.25 96392.5
0.272 -0.270755 -2.81088e-06 0.00800001 300.502 -0.0941004 -0.176654 33477.3 61318 159.427 1369.25 96323.9
0.273 -0.271749 -2.82323e-06 0.00800001 300.563 -0.0943191 -0.17743 33408.3 61318 159.427 1369.25 96254.9
0.274 -0.272744 -2.83559e-06 0.00800001 300.624 -0.0945369 -0.178207 33339.4 61318 159.427 1369.25 96186.1
0.275 -0.273734 -2.84787e-06 0.00800001 300.685 -0.094755 -0.178979 33272.2 61318 159.427 1369.25 96118.9
0.276 -0.27473 -2.86025e-06 0.00800001 300.746 -0.0949724 -0.179757 33204.3 61318 159.427 1369.25 96050.9
0.277 -0.275725 -2.87263e-06 0.00800001 300.808 -0.0951899 -0.180535 33136.9 61318 159.427 1369.25 95983.6
0.278 -0.27672 -2.885e-06 0.00800001 300.869 -0.0954067 -0.181313 33069.9 61318 159.427 1369.25 95916.5
0.279 -0.277714 -2.89739e-06 0.00800001 300.932 -0.0956229 -0.182092 33003.1 61318 159.427 1369.25 95849.7
0.28 -0.27871 -2.9098e-06 0.00800001 300.994 -0.095839 -0.182871 32936.6 61318 159.427 1369.25 95783.3
0.281 -0.279705 -2.92219e-06 0.00800001 301.057 -0.0960553 -0.18365 32871 61318 159.427 1369.25 95717.6
0.282 -0.280701 -2.93463e-06 0.00800001 301.12 -0.0962691 -0.184431 32804.5 61318 159.427 1369.25 95651.2
0.283 -0.28169 -2.94697e-06 0.00800001 301.182 -0.0964832 -0.185207 32739.8 61318 159.427 1369.25 95586.5
0.284 -0.282686 -2.9594e-06 0.00800001 301.246 -0.0966974 -0.185988 32674.6 61318 159.427 1369.25 95521.3
0.285 -0.28368 -2.97181e-06 0.00800001 301.309 -0.096911 -0.186769 32610 61318 159.427 1369.25 95456.7
0.286 -0.284675 -2.98427e-06 0.00800001 301.374 -0.0971236 -0.187551 32545.2 61318 159.427 1369.25 95391.9
0.287 -0.285671 -2.99672e-06 0.00800001 301.438 -0.097337 -0.188334 32481.2 61318 159.427 1369.25 95327.8
0.288 -0.286665 -3.00917e-06 0.00800001 301.502 -0.097549 -0.189117 32417.2 61318 159.427 1369.25 95263.8
0.289 -0.287662 -3.02164e-06 0.00800001 301.567 -0.0977618 -0.1899 32353.9 61318 159.427 1369.25 95200.6
0.29 -0.288656 -3.0341e-06 0.00800001 301.632 -0.0979732 -0.190683 32290.7 61318 159.427 1369.25 95137.4
0.291 -0.289649 -3.04655e-06 0.00800001 301.697 -0.0981839 -0.191466 32227.9 61318 159.427 1369.25 95074.5
0.292 -0.29064 -3.059e-06 0.00800001 301.763 -0.0983924 -0.192248 32164.9 61318 159.427 1369.25 95011.5
0.293 -0.291636 -3.07149e-06 0.00800001 301.828 -0.0986031 -0.193033 32102.7 61318 159.427 1369.25 94949.3
0.294 -0.292631 -3.08398e-06 0.00800001 301.894 -0.098813 -0.193818 32040.7 61318 159.427 1369.25 94887.4
0.295 -0.293626 -3.09649e-06 0.00800001 301.961 -0.0990219 -0.194604 31978.7 61318 159.427 1369.25 94825.4
0.296 -0.294621 -3.10899e-06 0.00800001 302.027 -0.0992319 -0.195389 31917.8 61318 159.427 1369.25 94764.4
0.297 -0.295616 -3.12152e-06 0.00800001 302.094 -0.0994391 -0.196177 31856 61318 159.427 1369.25 94702.6
0.298 -0.296611 -3.13403e-06 0.00800001 302.161 -0.0996475 -0.196963 31795.3 61318 159.427 1369.25 94641.9
0.299 -0.297606 -3.14656e-06 0.00800001 302.229 -0.099855 -0.197751 31734.6 61318 159.427 1369.25 94581.2
0.3 -0.298596 -3.15903e-06 0.00800001 302.296 -0.100062 -0.198534 31674.8 61318 159.427 1369.25 94521.4
0.301 -0.299591 -3.17157e-06 0.00800001 302.364 -0.100268 -0.199322 31614.7 61317.9 159.427 1369.25 94461.4
0.302 -0.300586 -3.18412e-06 0.00800001 302.432 -0.100475 -0.200111 31555.1 61317.9 159.427 1369.25 94401.7
0.303 -0.301581 -3.19666e-06 0.00800002 302.501 -0.100681 -0.2009 31495.6 61317.9 159.427 1369.25 94342.3
0.304 -0.302576 -3.20924e-06 0.00800002 302.569 -0.100887 -0.20169 31436.4 61317.9 159.427 1369.25 94283
0.305 -0.303571 -3.22181e-06 0.00800002 302.638 -0.101092 -0.20248 31377.3 61317.9 159.427 1369.25 94223.9
0.306 -0.304566 -3.23436e-06 0.00800002 302.707 -0.101297 -0.203269 31319 61317.9 159.427 1369.25 94165.6
0.307 -0.305561 -3.24697e-06 0.00800002 302.777 -0.101501 -0.204061 31260.2 61317.9 159.427 1369.25 94106.8
0.308 -0.306556 -3.25956e-06 0.00800002 302.847 -0.101704 -0.204852 31201.8 61317.9 159.427 1369.25 94048.4
0.309 -0.307546 -3.27207e-06 0.00800002 302.917 -0.101907 -0.205638 31144.6 61317.9 159.427 1369.25 93991.2
0.31 -0.30854 -3.28466e-06 0.00800002 302.987 -0.102111 -0.20643 31087.2 61317.9 159.427 1369.25 93933.7
0.311 -0.309535 -3.29726e-06 0.00800002 303.057 -0.102313 -0.207222 31029.7 61317.9 159.427 1369.25 93876.3
0.312 -0.310529 -3.30988e-06 0.00800002 303.128 -0.102514 -0.208015 30972.3 61317.9 159.427 1369.25 93818.8
0.313 -0.311525 -3.3225e-06 0.00800002 303.199 -0.102718 -0.208808 30915.8 61317.9 159.427 1369.25 93762.4
0.314 -0.312521 -3.33513e-06 0.00800002 303.271 -0.102919 -0.209602 30859 61317.9 159.427 1369.25 93705.6
0.315 -0.313516 -3.34777e-06 0.00800002 303.342 -0.10312 -0.210396 30802.7 61317.9 159.427 1369.25 93649.3
0.316 -0.314511 -3.36039e-06 0.00800002 303.414 -0.103322 -0.211189 30746.9 61317.9 159.427 1369.25 93593.5
0.317 -0.315506 -3.37304e-06 0.00800002 303.486 -0.103522 -0.211984 30691 61317.9 159.427 1369.25 93537.6
0.318 -0.316498 -3.38565e-06 0.00800002 303.559 -0.103722 -0.212776 30635.8 61317.9 159.427 1369.25 93482.3
0.319 -0.317489 -3.39825e-06 0.00800002 303.631 -0.10392 -0.213569 30580.5 61317.9 159.427 1369.25 93427
0.32 -0.318484 -3.41092e-06 0.00800002 303.704 -0.104119 -0.214365 30525.3 61317.9 159.427 1369.25 93371.9
0.321 -0.319479 -3.42357e-06 0.00800002 303.777 -0.104319 -0.215159 30470.9 61317.9 159.427 1369.25 93317.4
0.322 -0.320474 -3.43625e-06 0.00800003 303.851 -0.104517 -0.215957 30416.1 61317.9 159.427 1369.25 93262.6
0.323 -0.32147 -3.44895e-06 0.00800003 303.924 -0.104715 -0.216754 30361.5 61317.9 159.427 1369.25 93208.1
0.324 -0.322464 -3.46161e-06 0.00800003 303.998 -0.104914 -0.21755 30307.9 61317.9 159.427 1369.25 93154.4
0.325 -0.32346 -3.47432e-06 0.00800003 304.073 -0.105111 -0.218349 30253.7 61317.9 159.427 1369.25 93100.2
0.326 -0.324454 -3.48701e-06 0.00800003 304.147 -0.105308 -0.219146 30200.2 61317.8 159.427 1369.25 93046.7
0.327 -0.325449 -3.49972e-06 0.00800003 304.222 -0.105504 -0.219945 30146.5 61317.8 159.427 1369.25 92993
0.328 -0.326438 -3.51234e-06 0.00800003 304.297 -0.1057 -0.220738 30093.8 61317.8 159.427 1369.25 92940.3
0.329 -0.327432 -3.52504e-06 0.00800003 304.372 -0.105896 -0.221536 30041.1 61317.8 159.427 1369.25 92887.6
0.33 -0.328428 -3.53778e-06 0.00800003 304.448 -0.106091 -0.222337 29987.9 61317.8 159.427 1369.25 92834.4
0.331 -0.329424 -3.55052e-06 0.00800003 304.524 -0.106286 -0.223137 29935.5 61317.8 159.427 1369.25 92782
0.332 -0.330417 -3.56322e-06 0.00800003 304.6 -0.106482 -0.223936 29883.5 61317.8 159.427 1369.25 92730
0.333 -0.331413 -3.57597e-06 0.00800003 304.676 -0.106676 -0.224737 29831.4 61317.8 159.427 1369.25 92677.9
0.334 -0.332408 -3.58871e-06 0.00800004 304.753 -0.10687 -0.225538 29779.4 61317.8 159.427 1369.25 92625.9
0.335 -0.333403 -3.60146e-06 0.00800004 304.83 -0.107064 -0.226339 29728.1 61317.8 159.427 1369.25 92574.5
0.336 -0.334398 -3.61421e-06 0.00800004 304.907 -0.107258 -0.22714 29676.8 61317.8 159.427 1369.25 92523.2
0.337 -0.335393 -3.62695e-06 0.00800004 304.984 -0.107452 -0.227941 29625.9 61317.8 159.427 1369.25 92472.3
0.338 -0.336381 -3.63964e-06 0.00800004 305.062 -0.107643 -0.228738 29575.2 61317.8 159.427 1369.25 92421.6
0.339 -0.337376 -3.6524e-06 0.00800004 305.14 -0.107835 -0.22954 29524.5 61317.8 159.427 1369.25 92371
0.34 -0.338371 -3.66517e-06 0.00800004 305.218 -0.108028 -0.230343 29474.1 61317.7 159.427 1369.25 92320.5
0.341 -0.339366 -3.67796e-06 0.00800004 305.297 -0.10822 -0.231147 29423.8 61317.7 159.427 1369.25 92270.2
0.342 -0.340361 -3.69075e-06 0.00800004 305.375 -0.10841 -0.231951 29373.5 61317.7 159.427 1369.25 92219.9
0.343 -0.341356 -3.70354e-06 0.00800005 305.454 -0.108602 -0.232754 29323.9 61317.7 159.427 1369.25 92170.3
0.344 -0.342352 -3.71635e-06 0.00800005 305.534 -0.108793 -0.233559 29274 61317.7 159.427 1369.25 92120.4
0.345 -0.343347 -3.72915e-06 0.00800005 305.613 -0.108983 -0.234363 29224.7 61317.7 159.427 1369.25 92071.1
0.346 -0.344341 -3.74194e-06 0.00800005 305.693 -0.109174 -0.235167 29175.7 61317.7 159.427 1369.25 92022.1
0.347 -0.345335 -3.75474e-06 0.00800005 305.773 -0.109363 -0.235972 29126.7 61317.7 159.427 1369.25 91973
0.348 -0.346324 -3.76748e-06 0.00800005 305.853 -0.109551 -0.236772 29078.2 61317.7 159.427 1369.25 91924.5
0.349 -0.34732 -3.78032e-06 0.00800005 305.934 -0.10974 -0.237579 29029.3 61317.7 159.427 1369.25 91875.6
0.35 -0.348313 -3.79313e-06 0.00800006 306.015 -0.109929 -0.238384 28981.2 61317.6 159.427 1369.25 91827.5
0.351 -0.349309 -3.80596e-06 0.00800006 306.096 -0.110118 -0.239191 28933 61317.6 159.427 1369.25 91779.3
0.352 -0.350304 -3.81883e-06 0.00800006 306.178 -0.110305 -0.239999 28884.6 61317.6 159.427 1369.25 91730.8
0.353 -0.351299 -3.83166e-06 0.00800006 306.26 -0.110494 -0.240806 28837 61317.6 159.427 1369.25 91683.2
0.354 -0.352295 -3.84453e-06 0.00800006 306.342 -0.11068 -0.241614 28789.1 61317.6 159.427 1369.25 91635.3
0.355 -0.353289 -3.85737e-06 0.00800006 306.424 -0.110868 -0.242421 28741.8 61317.6 159.427 1369.25 91588
0.356 -0.354283 -3.87022e-06 0.00800007 306.506 -0.111055 -0.243229 28694.6 61317.6 159.427 1369.25 91540.9
0.357 -0.355279 -3.88307e-06 0.00800007 306.589 -0.111243 -0.244036 28648.1 61317.5 159.427 1369.25 91494.3
0.358 -0.356272 -3.89592e-06 0.00800007 306.672 -0.111428 -0.244844 28601.3 61317.5 159.427 1369.25 91447.5
0.359 -0.357261 -3.90873e-06 0.00800007 306.755 -0.111612 -0.245649 28554.6 61317.5 159.427 1369.25 91400.8
0.36 -0.358256 -3.9216e-06 0.00800007 306.839 -0.111799 -0.246458 28508.4 61317.5 159.427 1369.25 91354.6
0.361 -0.359252 -3.9345e-06 0.00800008 306.923 -0.111983 -0.247268 28461.9 61317.5 159.427 1369.25 91308.1
0.362 -0.360245 -3.94737e-06 0.00800008 307.007 -0.112168 -0.248077 28416 61317.5 159.427 1369.25 91262.1
0.363 -0.361241 -3.96029e-06 0.00800008 307.091 -0.112352 -0.248889 28369.8 61317.4 159.427 1369.25 91215.9
0.364 -0.362236 -3.97318e-06 0.00800008 307.176 -0.112537 -0.249699 28324.2 61317.4 159.427 1369.25 91170.3
0.365 -0.363231 -3.98609e-06 0.00800009 307.261 -0.112721 -0.25051 28278.6 61317.4 159.427 1369.25 91124.7
0.366 -0.364226 -3.999e-06 0.00800009 307.346 -0.112905 -0.251322 28233.2 61317.4 159.427 1369.25 91079.3
0.367 -0.365221 -4.01191e-06 0.00800009 307.432 -0.113089 -0.252132 28188.3 61317.4 159.427 1369.25 91034.3
0.368 -0.366216 -4.02482e-06 0.00800009 307.518 -0.113272 -0.252944 28143.5 61317.4 159.427 1369.25 90989.5
0.369 -0.367208 -4.03771e-06 0.0080001 307.604 -0.113454 -0.253754 28098.5 61317.3 159.427 1369.25 90944.6
0.37 -0.368198 -4.05057e-06 0.0080001 307.689 -0.113636 -0.254562 28054.2 61317.3 159.427 1369.25 90900.2
0.371 -0.369193 -4.0635e-06 0.0080001 307.776 -0.113819 -0.255374 28010 61317.3 159.427 1369.25 90856
0.372 -0.370188 -4.07644e-06 0.00800011 307.863 -0.114 -0.256188 27965.6 61317.3 159.427 1369.25 90811.6
0.373 -0.371183 -4.08939e-06 0.00800011 307.95 -0.114181 -0.257001 27921.3 61317.2 159.427 1369.25 90767.3
0.374 -0.372179 -4.10235e-06 0.00800011 308.038 -0.114363 -0.257816 27877.5 61317.2 159.427 1369.25 90723.4
0.375 -0.373173 -4.11529e-06 0.00800012 308.125 -0.114544 -0.258629 27833.8 61317.2 159.427 1369.25 90679.6
0.376 -0.374169 -4.12827e-06 0.00800012 308.213 -0.114724 -0.259444 27790 61317.2 159.427 1369.25 90635.8
0.377 -0.375165 -4.14124e-06 0.00800012 308.302 -0.114906 -0.26026 27746.7 61317.1 159.427 1369.25 90592.5
0.378 -0.376161 -4.15422e-06 0.00800013 308.39 -0.115086 -0.261075 27703.3 61317.1 159.427 1369.25 90549.1
0.379 -0.377154 -4.16715e-06 0.00800013 308.479 -0.115266 -0.261888 27660.6 61317.1 159.427 1369.25 90506.4
0.38 -0.378147 -4.18012e-06 0.00800013 308.568 -0.115444 -0.262703 27617.5 61317.1 159.427 1369.25 90463.2
0.381 -0.379137 -4.19303e-06 0.00800014 308.657 -0.115624 -0.263514 27575.2 61317 159.427 1369.25 90420.9
0.382 -0.380132 -4.20601e-06 0.00800014 308.746 -0.115803 -0.264329 27532.8 61317 159.427 1369.25 90378.4
0.383 -0.381128 -4.21901e-06 0.00800015 308.836 -0.115981 -0.265147 27490.2 61317 159.427 1369.25 90335.8
0.384 -0.382121 -4.23197e-06 0.00800015 308.926 -0.116161 -0.265961 27448.4 61316.9 159.427 1369.25 90294
0.385 -0.383115 -4.24497e-06 0.00800016 309.016 -0.116338 -0.266778 27406 61316.9 159.427 1369.25 90251.5
0.386 -0.38411 -4.25798e-06 0.00800016 309.107 -0.116515 -0.267595 27364 61316.9 159.427 1369.25 90209.5
0.387 -0.385107 -4.271e-06 0.00800017 309.198 -0.116694 -0.268413 27322.4 61316.8 159.427 1369.25 90167.9
0.388 -0.386101 -4.28399e-06 0.00800017 309.289 -0.116872 -0.269229 27281.1 61316.8 159.427 1369.25 90126.5
0.389 -0.387097 -4.29702e-06 0.00800018 309.381 -0.117049 -0.270048 27239.5 61316.7 159.427 1369.25 90084.9
0.39 -0.388091 -4.31003e-06 0.00800018 309.472 -0.117226 -0.270865 27198.3 61316.7 159.427 1369.25 90043.7
0.391 -0.389086 -4.32306e-06 0.00800019 309.565 -0.117402 -0.271684 27157.2 61316.7 159.427 1369.25 90002.5
0.392 -0.390075 -4.33602e-06 0.00800019 309.656 -0.117577 -0.272499 27116.3 61316.6 159.427 1369.25 89961.6
0.393 -0.391067 -4.34901e-06 0.0080002 309.749 -0.117752 -0.273315 27075.6 61316.6 159.427 1369.25 89920.9
0.394 -0.392062 -4.36206e-06 0.0080002 309.841 -0.117928 -0.274135 27034.9 61316.5 159.427 1369.25 89880.1
0.395 -0.393058 -4.37509e-06 0.00800021 309.935 -0.118104 -0.274953 26994.7 61316.5 159.427 1369.25 89839.9
0.396 -0.394052 -4.38814e-06 0.00800022 310.028 -0.118279 -0.275773 26954.3 61316.4 159.427 1369.25 89799.5
0.397 -0.395048 -4.40121e-06 0.00800022 310.122 -0.118454 -0.276594 26913.9 61316.4 159.427 1369.25 89759
0.398 -0.396043 -4.41425e-06 0.00800023 310.215 -0.118629 -0.277413 26874.2 61316.3 159.427 1369.25 89719.2
0.399 -0.397038 -4.42733e-06 0.00800024 310.31 -0.118803 -0.278235 26834 61316.3 159.427 1369.25 89679
0.4 -0.398031 -4.44036e-06 0.00800025 310.404 -0.118977 -0.279054 26794.5 61316.2 159.427 1369.25 89639.4
0.401 -0.399024 -4.45341e-06 0.00800025 310.499 -0.119151 -0.279874 26754.9 61316.2 159.427 1369.25 89599.8
0.402 -0.400022 -4.46653e-06 0.00800026 310.594 -0.119324 -0.280698 26715.2 61316.1 159.427 1369.25 89560
0.403 -0.401016 -4.47957e-06 0.00800027 310.689 -0.119498 -0.281518 26676.3 61316.1 159.427 1369.25 89521
0.404 -0.402006 -4.4926e-06 0.00800028 310.784 -0.11967 -0.282336 26637.2 61316 159.427 1369.25 89481.9
0.405 -0.402998 -4.50563e-06 0.00800029 310.88 -0.119843 -0.283155 26598.5 61315.9 159.427 1369.25 89443.1
0.406 -0.403992 -4.51873e-06 0.00800029 310.976 -0.120014 -0.283978 26559.3 61315.9 159.427 1369.25 89403.8
0.407 -0.404987 -4.53183e-06 0.0080003 311.072 -0.120187 -0.2848 26520.6 61315.8 159.427 1369.25 89365.1
0.408 -0.405984 -4.54494e-06 0.00800031 311.169 -0.12036 -0.285624 26482.1 61315.7 159.427 1369.25 89326.5
0.409 -0.406977 -4.55802e-06 0.00800032 311.266 -0.120532 -0.286446 26443.9 61315.7 159.427 1369.25 89288.2
0.41 -0.407971 -4.5711e-06 0.00800033 311.363 -0.120703 -0.287268 26405.7 61315.6 159.427 1369.25 89250
0.411 -0.408967 -4.58425e-06 0.00800034 311.46 -0.120874 -0.288093 26367.2 61315.5 159.427 1369.25 89211.4
0.412 -0.409961 -4.59733e-06 0.00800035 311.558 -0.121046 -0.288915 26329.6 61315.4 159.427 1369.25 89173.7
0.413 -0.410956 -4.61046e-06 0.00800036 311.656 -0.121216 -0.28974 26291.5 61315.3 159.427 1369.25 89135.5
0.414 -0.41195 -4.62356e-06 0.00800038 311.754 -0.121387 -0.290563 26254.1 61315.3 159.427 1369.25 89098
0.415 -0.412947 -4.63673e-06 0.00800039 311.853 -0.121557 -0.29139 26216.2 61315.2 159.427 1369.25 89060
0.416 -0.413939 -4.64983e-06 0.0080004 311.951 -0.121726 -0.292213 26178.6 61315.1 159.427 1369.25 89022.4
0.417 -0.414926 -4.66286e-06 0.00800041 312.05 -0.121895 -0.293031 26141.8 61315 159.427 1369.25 88985.4
0.418 -0.415921 -4.676e-06 0.00800043 312.149 -0.122065 -0.293856 26104.6 61314.9 159.427 1369.25 88948.1
0.419 -0.416918 -4.68917e-06 0.00800044 312.249 -0.122235 -0.294684 26067.4 61314.8 159.427 1369.25 88910.9
0.42 -0.417911 -4.70228e-06 0.00800045 312.349 -0.122404 -0.295507 26030.7 61314.7 159.427 1369.25 88874.1
0.421 -0.418908 -4.71546e-06 0.00800047 312.449 -0.122573 -0.296335 25993.8 61314.6 159.427 1369.25 88837.1
0.422 -0.419902 -4.7286e-06 0.00800048 312.549 -0.122742 -0.29716 25957.3 61314.5 159.427 1369.25 88800.5
0.423 -0.420896 -4.74175e-06 0.0080005 312.65 -0.12291 -0.297986 25920.8 61314.4 159.427 1369.25 88763.8
0.424 -0.421892 -4.75492e-06 0.00800051 312.751 -0.123079 -0.298813 25884.5 61314.3 159.427 1369.25 88727.4
0.425 -0.422887 -4.76809e-06 0.00800053 312.852 -0.123246 -0.29964 25848.1 61314.1 159.427 1369.25 88690.9
0.426 -0.423881 -4.78127e-06 0.00800054 312.954 -0.123413 -0.300468 25811.8 61314 159.427 1369.25 88654.5
0.427 -0.424875 -4.79442e-06 0.00800056 313.056 -0.123582 -0.301294 25776.2 61313.9 159.427 1369.25 88618.8
0.428 -0.42587 -4.80761e-06 0.00800058 313.158 -0.123748 -0.302122 25740 61313.8 159.427 1369.25 88582.5
0.429 -0.426864 -4.82077e-06 0.0080006 313.26 -0.123915 -0.302948 25704.5 61313.6 159.427 1369.25 88546.8
0.43 -0.427851 -4.83385e-06 0.00800062 313.362 -0.124081 -0.30377 25669.2 61313.5 159.427 1369.25 88511.4
