V 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
-1.374 75586.9 2130.64 1897.06 1820.45 1782.33 1759.47 1744.22 1733.3 1725.1 1718.69 1713.55 1709.34 1705.81 1702.82 1700.24 1698 1696.04 1694.3 1692.74 1691.35 1690.09
-1.373 75592.8 2130.54 1896.94 1820.32 1782.19 1759.33 1744.08 1733.16 1724.95 1718.55 1713.41 1709.19 1705.66 1702.67 1700.09 1697.85 1695.89 1694.15 1692.59 1691.2 1689.94
-1.372 75598.7 2130.45 1896.82 1820.19 1782.06 1759.2 1743.94 1733.02 1724.81 1718.4 1713.26 1709.04 1705.52 1702.52 1699.94 1697.71 1695.74 1694 1692.44 1691.05 1689.79
-1.371 75604.6 2130.35 1896.7 1820.06 1781.92 1759.06 1743.8 1732.88 1724.66 1718.26 1713.12 1708.9 1705.37 1702.37 1699.8 1697.56 1695.59 1693.85 1692.29 1690.9 1689.64
-1.37 75610.5 2130.26 1896.58 1819.93 1781.79 1758.92 1743.66 1732.73 1724.52 1718.11 1712.97 1708.75 1705.22 1702.22 1699.65 1697.41 1695.44 1693.7 1692.14 1690.75 1689.49
-1.369 75616.5 2130.17 1896.46 1819.8 1781.65 1758.78 1743.51 1732.59 1724.37 1717.97 1712.82 1708.6 1705.07 1702.07 1699.5 1697.26 1695.29 1693.55 1691.99 1690.6 1689.34
-1.368 75622.4 2130.08 1896.34 1819.67 1781.52 1758.64 1743.37 1732.45 1724.23 1717.82 1712.68 1708.45 1704.93 1701.93 1699.35 1697.11 1695.14 1693.4 1691.84 1690.45 1689.19
-1.367 75628.4 2129.98 1896.22 1819.54 1781.38 1758.5 1743.23 1732.3 1724.09 1717.67 1712.53 1708.31 1704.78 1701.78 1699.2 1696.96 1694.99 1693.25 1691.69 1690.3 1689.04
-1.366 75634.3 2129.89 1896.1 1819.41 1781.25 1758.36 1743.09 1732.16 1723.94 1717.53 1712.38 1708.16 1704.63 1701.63 1699.05 1696.81 1694.84 1693.1 1691.54 1690.15 1688.89
-1.365 75640.2 2129.79 1895.98 1819.28 1781.11 1758.22 1742.95 1732.02 1723.8 1717.38 1712.24 1708.02 1704.48 1701.48 1698.9 1696.66 1694.69 1692.95 1691.4 1690 1688.74
-1.364 75646.2 2129.7 1895.86 1819.16 1780.98 1758.08 1742.81 1731.87 1723.65 1717.24 1712.09 1707.87 1704.33 1701.34 1698.76 1696.51 1694.54 1692.8 1691.24 1689.85 1688.59
-1.363 75652.2 2129.61 1895.74 1819.02 1780.84 1757.95 1742.67 1731.73 1723.51 1717.09 1711.95 1707.72 1704.19 1701.19 1698.61 1696.37 1694.4 1692.65 1691.1 1689.7 1688.44
-1.362 75658.2 2129.52 1895.63 1818.89 1780.71 1757.81 1742.53 1731.59 1723.37 1716.95 1711.8 1707.57 1704.04 1701.04 1698.46 1696.22 1694.25 1692.5 1690.95 1689.55 1688.29
-1.361 75664.1 2129.42 1895.51 1818.77 1780.57 1757.67 1742.39 1731.45 1723.22 1716.81 1711.65 1707.43 1703.89 1700.89 1698.31 1696.07 1694.1 1692.35 1690.8 1689.4 1688.14
-1.36 75670.2 2129.33 1895.39 1818.64 1780.44 1757.53 1742.25 1731.31 1723.08 1716.66 1711.51 1707.28 1703.75 1700.75 1698.16 1695.92 1693.95 1692.21 1690.65 1689.25 1687.99
-1.359 75676.2 2129.24 1895.27 1818.51 1780.3 1757.39 1742.11 1731.16 1722.93 1716.52 1711.36 1707.14 1703.6 1700.6 1698.02 1695.77 1693.8 1692.05 1690.5 1689.1 1687.84
-1.358 75682.2 2129.15 1895.15 1818.38 1780.17 1757.26 1741.96 1731.02 1722.79 1716.37 1711.22 1706.99 1703.45 1700.45 1697.87 1695.62 1693.65 1691.91 1690.35 1688.95 1687.69
-1.357 75688.2 2129.05 1895.03 1818.25 1780.03 1757.12 1741.82 1730.88 1722.65 1716.22 1711.07 1706.84 1703.31 1700.3 1697.72 1695.48 1693.5 1691.76 1690.2 1688.8 1687.54
-1.356 75694.2 2128.96 1894.91 1818.12 1779.9 1756.98 1741.69 1730.74 1722.5 1716.08 1710.93 1706.7 1703.16 1700.16 1697.58 1695.33 1693.36 1691.61 1690.05 1688.65 1687.39
-1.355 75700.2 2128.87 1894.79 1817.99 1779.76 1756.84 1741.54 1730.59 1722.36 1715.94 1710.78 1706.55 1703.01 1700.01 1697.43 1695.18 1693.21 1691.46 1689.9 1688.5 1687.24
-1.354 75706.2 2128.78 1894.68 1817.86 1779.63 1756.7 1741.4 1730.45 1722.22 1715.79 1710.64 1706.41 1702.87 1699.86 1697.28 1695.03 1693.06 1691.31 1689.75 1688.36 1687.09
-1.353 75712.3 2128.68 1894.56 1817.73 1779.5 1756.57 1741.26 1730.31 1722.07 1715.65 1710.49 1706.26 1702.72 1699.72 1697.13 1694.88 1692.91 1691.16 1689.6 1688.21 1686.94
-1.352 75718.4 2128.59 1894.44 1817.61 1779.36 1756.43 1741.12 1730.17 1721.93 1715.5 1710.35 1706.11 1702.57 1699.57 1696.98 1694.74 1692.76 1691.02 1689.46 1688.06 1686.79
-1.351 75724.4 2128.5 1894.32 1817.48 1779.23 1756.29 1740.98 1730.03 1721.79 1715.36 1710.2 1705.97 1702.43 1699.42 1696.84 1694.59 1692.61 1690.87 1689.31 1687.91 1686.64
-1.35 75730.5 2128.41 1894.2 1817.35 1779.09 1756.15 1740.84 1729.89 1721.64 1715.22 1710.06 1705.82 1702.28 1699.28 1696.69 1694.44 1692.47 1690.72 1689.16 1687.76 1686.49
-1.349 75736.6 2128.31 1894.08 1817.22 1778.96 1756.02 1740.7 1729.74 1721.5 1715.07 1709.91 1705.68 1702.14 1699.13 1696.54 1694.29 1692.32 1690.57 1689.01 1687.61 1686.35
-1.348 75742.6 2128.22 1893.97 1817.09 1778.82 1755.88 1740.56 1729.6 1721.36 1714.93 1709.77 1705.53 1701.99 1698.98 1696.4 1694.15 1692.17 1690.42 1688.86 1687.46 1686.2
-1.347 75748.6 2128.13 1893.85 1816.96 1778.69 1755.74 1740.42 1729.46 1721.21 1714.78 1709.62 1705.39 1701.84 1698.84 1696.25 1694 1692.02 1690.27 1688.71 1687.31 1686.05
-1.346 75754.8 2128.04 1893.73 1816.83 1778.56 1755.6 1740.28 1729.32 1721.07 1714.64 1709.48 1705.24 1701.7 1698.69 1696.1 1693.85 1691.88 1690.13 1688.57 1687.16 1685.9
-1.345 75760.9 2127.95 1893.61 1816.71 1778.42 1755.47 1740.15 1729.18 1720.93 1714.5 1709.33 1705.09 1701.55 1698.54 1695.95 1693.7 1691.73 1689.98 1688.42 1687.02 1685.75
-1.344 75767 2127.86 1893.49 1816.58 1778.29 1755.33 1740.01 1729.04 1720.79 1714.35 1709.19 1704.95 1701.4 1698.4 1695.81 1693.56 1691.58 1689.83 1688.27 1686.87 1685.6
-1.343 75773.1 2127.76 1893.38 1816.45 1778.16 1755.19 1739.86 1728.89 1720.64 1714.21 1709.04 1704.8 1701.26 1698.25 1695.66 1693.41 1691.43 1689.68 1688.12 1686.72 1685.45
-1.342 75779.2 2127.67 1893.26 1816.32 1778.02 1755.06 1739.73 1728.75 1720.5 1714.07 1708.9 1704.66 1701.11 1698.1 1695.51 1693.26 1691.29 1689.54 1687.97 1686.57 1685.31
-1.341 75785.3 2127.58 1893.14 1816.19 1777.89 1754.92 1739.59 1728.61 1720.36 1713.92 1708.76 1704.52 1700.97 1697.96 1695.37 1693.12 1691.14 1689.39 1687.83 1686.42 1685.16
-1.34 75791.4 2127.49 1893.02 1816.07 1777.76 1754.78 1739.45 1728.47 1720.22 1713.78 1708.61 1704.37 1700.82 1697.81 1695.22 1692.97 1690.99 1689.24 1687.68 1686.27 1685.01
-1.339 75797.6 2127.4 1892.91 1815.94 1777.62 1754.64 1739.31 1728.33 1720.08 1713.64 1708.47 1704.22 1700.68 1697.67 1695.08 1692.82 1690.84 1689.09 1687.53 1686.13 1684.86
-1.338 75803.8 2127.31 1892.79 1815.81 1777.49 1754.51 1739.17 1728.19 1719.93 1713.49 1708.32 1704.08 1700.53 1697.52 1694.93 1692.68 1690.7 1688.94 1687.38 1685.98 1684.71
-1.337 75809.9 2127.21 1892.67 1815.68 1777.36 1754.37 1739.03 1728.05 1719.79 1713.35 1708.18 1703.94 1700.39 1697.37 1694.78 1692.53 1690.55 1688.8 1687.23 1685.83 1684.56
-1.336 75816.1 2127.12 1892.55 1815.56 1777.22 1754.24 1738.89 1727.91 1719.65 1713.21 1708.04 1703.79 1700.24 1697.23 1694.64 1692.38 1690.4 1688.65 1687.09 1685.68 1684.42
-1.335 75822.3 2127.03 1892.44 1815.43 1777.09 1754.1 1738.75 1727.77 1719.51 1713.06 1707.89 1703.65 1700.1 1697.08 1694.49 1692.23 1690.26 1688.5 1686.94 1685.54 1684.27
-1.334 75828.4 2126.94 1892.32 1815.3 1776.96 1753.96 1738.61 1727.63 1719.37 1712.92 1707.75 1703.5 1699.95 1696.94 1694.34 1692.09 1690.11 1688.36 1686.79 1685.39 1684.12
-1.333 75834.6 2126.85 1892.2 1815.17 1776.82 1753.83 1738.48 1727.49 1719.22 1712.78 1707.6 1703.36 1699.81 1696.79 1694.2 1691.94 1689.96 1688.21 1686.64 1685.24 1683.97
-1.332 75840.7 2126.76 1892.09 1815.05 1776.69 1753.69 1738.34 1727.35 1719.08 1712.63 1707.46 1703.21 1699.66 1696.65 1694.05 1691.8 1689.81 1688.06 1686.5 1685.09 1683.82
-1.331 75847 2126.67 1891.97 1814.92 1776.56 1753.55 1738.2 1727.21 1718.94 1712.49 1707.32 1703.07 1699.52 1696.5 1693.91 1691.65 1689.67 1687.91 1686.35 1684.95 1683.68
-1.33 75853.2 2126.58 1891.85 1814.79 1776.43 1753.42 1738.06 1727.07 1718.8 1712.35 1707.17 1702.93 1699.37 1696.35 1693.76 1691.5 1689.52 1687.77 1686.2 1684.8 1683.53
-1.329 75859.4 2126.49 1891.74 1814.66 1776.29 1753.28 1737.92 1726.93 1718.66 1712.21 1707.03 1702.78 1699.23 1696.21 1693.61 1691.36 1689.38 1687.62 1686.06 1684.65 1683.38
-1.328 75865.6 2126.4 1891.62 1814.54 1776.16 1753.15 1737.78 1726.79 1718.52 1712.06 1706.89 1702.63 1699.08 1696.06 1693.47 1691.21 1689.23 1687.47 1685.91 1684.5 1683.23
-1.327 75871.8 2126.31 1891.5 1814.41 1776.03 1753.01 1737.65 1726.65 1718.37 1711.92 1706.74 1702.49 1698.94 1695.92 1693.32 1691.07 1689.08 1687.33 1685.76 1684.36 1683.09
-1.326 75878.1 2126.22 1891.38 1814.28 1775.9 1752.87 1737.51 1726.51 1718.23 1711.78 1706.6 1702.35 1698.79 1695.78 1693.18 1690.92 1688.94 1687.18 1685.62 1684.21 1682.94
-1.325 75884.3 2126.13 1891.27 1814.16 1775.76 1752.74 1737.37 1726.37 1718.09 1711.64 1706.46 1702.21 1698.65 1695.63 1693.03 1690.77 1688.79 1687.04 1685.47 1684.06 1682.79
-1.324 75890.6 2126.04 1891.15 1814.03 1775.63 1752.6 1737.23 1726.23 1717.95 1711.5 1706.31 1702.06 1698.5 1695.48 1692.89 1690.63 1688.64 1686.89 1685.32 1683.91 1682.64
-1.323 75896.9 2125.95 1891.04 1813.9 1775.5 1752.47 1737.09 1726.09 1717.81 1711.35 1706.17 1701.92 1698.36 1695.34 1692.74 1690.48 1688.5 1686.74 1685.17 1683.77 1682.5
-1.322 75903.2 2125.86 1890.92 1813.78 1775.37 1752.33 1736.95 1725.95 1717.67 1711.21 1706.03 1701.77 1698.22 1695.19 1692.6 1690.34 1688.35 1686.6 1685.03 1683.62 1682.35
-1.321 75909.4 2125.77 1890.8 1813.65 1775.23 1752.2 1736.82 1725.81 1717.53 1711.07 1705.88 1701.63 1698.07 1695.05 1692.45 1690.19 1688.21 1686.45 1684.88 1683.47 1682.2
-1.32 75915.7 2125.68 1890.69 1813.52 1775.1 1752.06 1736.68 1725.67 1717.39 1710.93 1705.74 1701.48 1697.93 1694.91 1692.31 1690.05 1688.06 1686.3 1684.73 1683.33 1682.06
-1.319 75921.9 2125.59 1890.57 1813.4 1774.97 1751.93 1736.54 1725.53 1717.25 1710.78 1705.6 1701.34 1697.78 1694.76 1692.16 1689.9 1687.91 1686.16 1684.59 1683.18 1681.91
-1.318 75928.2 2125.5 1890.45 1813.27 1774.84 1751.79 1736.4 1725.39 1717.11 1710.64 1705.46 1701.2 1697.64 1694.62 1692.02 1689.75 1687.77 1686.01 1684.44 1683.04 1681.76
-1.317 75934.6 2125.41 1890.34 1813.15 1774.71 1751.65 1736.26 1725.25 1716.97 1710.5 1705.31 1701.06 1697.49 1694.47 1691.87 1689.61 1687.62 1685.87 1684.3 1682.89 1681.62
-1.316 75940.9 2125.32 1890.22 1813.02 1774.57 1751.52 1736.13 1725.11 1716.82 1710.36 1705.17 1700.91 1697.35 1694.33 1691.73 1689.46 1687.48 1685.72 1684.15 1682.74 1681.47
-1.315 75947.2 2125.23 1890.11 1812.89 1774.45 1751.38 1735.99 1724.97 1716.68 1710.22 1705.03 1700.77 1697.21 1694.18 1691.58 1689.32 1687.33 1685.57 1684 1682.59 1681.32
-1.314 75953.6 2125.14 1889.99 1812.77 1774.31 1751.25 1735.85 1724.83 1716.54 1710.08 1704.89 1700.63 1697.06 1694.04 1691.44 1689.17 1687.19 1685.43 1683.86 1682.45 1681.18
-1.313 75959.9 2125.05 1889.88 1812.64 1774.18 1751.12 1735.71 1724.69 1716.4 1709.93 1704.74 1700.48 1696.92 1693.9 1691.29 1689.03 1687.04 1685.28 1683.71 1682.3 1681.03
-1.312 75966.2 2124.96 1889.76 1812.52 1774.05 1750.98 1735.58 1724.55 1716.26 1709.79 1704.6 1700.34 1696.78 1693.75 1691.15 1688.88 1686.9 1685.14 1683.57 1682.16 1680.88
-1.311 75972.6 2124.87 1889.65 1812.39 1773.92 1750.84 1735.44 1724.41 1716.12 1709.65 1704.46 1700.2 1696.63 1693.61 1691 1688.74 1686.75 1684.99 1683.42 1682.01 1680.74
-1.31 75978.9 2124.78 1889.53 1812.26 1773.79 1750.71 1735.3 1724.27 1715.98 1709.51 1704.32 1700.05 1696.49 1693.46 1690.86 1688.59 1686.6 1684.84 1683.27 1681.86 1680.59
-1.309 75985.3 2124.69 1889.41 1812.14 1773.66 1750.58 1735.17 1724.14 1715.84 1709.37 1704.18 1699.91 1696.35 1693.32 1690.71 1688.45 1686.46 1684.7 1683.13 1681.72 1680.45
-1.308 75991.7 2124.6 1889.3 1812.01 1773.52 1750.44 1735.03 1724 1715.7 1709.23 1704.03 1699.77 1696.2 1693.18 1690.57 1688.31 1686.32 1684.55 1682.98 1681.57 1680.3
-1.307 75998.1 2124.51 1889.18 1811.89 1773.39 1750.31 1734.89 1723.86 1715.56 1709.09 1703.89 1699.63 1696.06 1693.03 1690.43 1688.16 1686.17 1684.41 1682.84 1681.43 1680.15
-1.306 76004.5 2124.43 1889.07 1811.76 1773.26 1750.17 1734.76 1723.72 1715.42 1708.95 1703.75 1699.48 1695.92 1692.89 1690.28 1688.01 1686.03 1684.26 1682.69 1681.28 1680.01
-1.305 76010.9 2124.34 1888.95 1811.64 1773.13 1750.04 1734.62 1723.58 1715.28 1708.81 1703.61 1699.34 1695.77 1692.74 1690.14 1687.87 1685.88 1684.12 1682.55 1681.13 1679.86
-1.304 76017.2 2124.25 1888.84 1811.51 1773 1749.9 1734.48 1723.44 1715.14 1708.66 1703.47 1699.2 1695.63 1692.6 1689.99 1687.73 1685.74 1683.97 1682.4 1680.99 1679.71
-1.303 76023.6 2124.16 1888.72 1811.39 1772.87 1749.77 1734.35 1723.31 1715 1708.52 1703.32 1699.06 1695.49 1692.46 1689.85 1687.58 1685.59 1683.83 1682.26 1680.84 1679.57
-1.302 76030.1 2124.07 1888.61 1811.26 1772.74 1749.63 1734.21 1723.17 1714.86 1708.38 1703.18 1698.91 1695.34 1692.31 1689.7 1687.44 1685.45 1683.68 1682.11 1680.7 1679.42
-1.301 76036.5 2123.98 1888.5 1811.14 1772.61 1749.5 1734.07 1723.03 1714.72 1708.24 1703.04 1698.77 1695.2 1692.17 1689.56 1687.29 1685.3 1683.54 1681.96 1680.55 1679.28
-1.3 76042.9 2123.89 1888.38 1811.01 1772.48 1749.37 1733.94 1722.89 1714.58 1708.1 1702.9 1698.63 1695.06 1692.03 1689.42 1687.15 1685.16 1683.39 1681.82 1680.41 1679.13
-1.299 76049.4 2123.8 1888.27 1810.89 1772.35 1749.23 1733.8 1722.75 1714.44 1707.96 1702.76 1698.49 1694.92 1691.88 1689.28 1687.01 1685.01 1683.25 1681.68 1680.26 1678.99
-1.298 76055.9 2123.72 1888.15 1810.76 1772.22 1749.1 1733.66 1722.62 1714.3 1707.82 1702.62 1698.35 1694.77 1691.74 1689.13 1686.86 1684.87 1683.1 1681.53 1680.12 1678.84
-1.297 76062.3 2123.63 1888.04 1810.64 1772.09 1748.97 1733.53 1722.48 1714.17 1707.68 1702.48 1698.21 1694.63 1691.6 1688.99 1686.72 1684.72 1682.96 1681.39 1679.97 1678.69
-1.296 76068.8 2123.54 1887.92 1810.51 1771.96 1748.83 1733.39 1722.34 1714.03 1707.54 1702.34 1698.06 1694.49 1691.46 1688.84 1686.57 1684.58 1682.82 1681.24 1679.83 1678.55
-1.295 76075.3 2123.45 1887.81 1810.39 1771.83 1748.7 1733.26 1722.2 1713.89 1707.4 1702.2 1697.92 1694.35 1691.31 1688.7 1686.43 1684.44 1682.67 1681.1 1679.68 1678.41
-1.294 76081.7 2123.36 1887.69 1810.26 1771.7 1748.57 1733.12 1722.06 1713.75 1707.26 1702.05 1697.78 1694.2 1691.17 1688.56 1686.29 1684.29 1682.53 1680.95 1679.54 1678.26
-1.293 76088.3 2123.28 1887.58 1810.14 1771.57 1748.43 1732.99 1721.93 1713.61 1707.12 1701.91 1697.64 1694.06 1691.03 1688.42 1686.14 1684.15 1682.38 1680.81 1679.39 1678.11
-1.292 76094.8 2123.19 1887.47 1810.01 1771.44 1748.3 1732.85 1721.79 1713.47 1706.98 1701.77 1697.5 1693.92 1690.88 1688.27 1686 1684.01 1682.24 1680.66 1679.25 1677.97
-1.291 76101.2 2123.1 1887.35 1809.89 1771.31 1748.16 1732.71 1721.65 1713.33 1706.84 1701.63 1697.35 1693.78 1690.74 1688.13 1685.86 1683.86 1682.09 1680.52 1679.1 1677.83
-1.29 76107.7 2123.01 1887.24 1809.76 1771.18 1748.03 1732.58 1721.51 1713.19 1706.7 1701.49 1697.21 1693.64 1690.6 1687.99 1685.71 1683.72 1681.95 1680.37 1678.96 1677.68
-1.289 76114.2 2122.93 1887.12 1809.64 1771.05 1747.9 1732.44 1721.38 1713.05 1706.56 1701.35 1697.07 1693.49 1690.46 1687.84 1685.57 1683.57 1681.81 1680.23 1678.81 1677.54
-1.288 76120.8 2122.84 1887.01 1809.52 1770.92 1747.77 1732.31 1721.24 1712.92 1706.42 1701.21 1696.93 1693.35 1690.31 1687.7 1685.43 1683.43 1681.66 1680.09 1678.67 1677.39
-1.287 76127.4 2122.75 1886.9 1809.39 1770.79 1747.63 1732.17 1721.1 1712.78 1706.28 1701.07 1696.79 1693.21 1690.17 1687.56 1685.28 1683.29 1681.52 1679.94 1678.53 1677.25
-1.286 76133.9 2122.66 1886.78 1809.27 1770.66 1747.5 1732.04 1720.97 1712.64 1706.14 1700.93 1696.65 1693.07 1690.03 1687.41 1685.14 1683.14 1681.38 1679.8 1678.38 1677.1
-1.285 76140.5 2122.57 1886.67 1809.15 1770.53 1747.37 1731.9 1720.83 1712.5 1706 1700.79 1696.51 1692.93 1689.89 1687.27 1685 1683 1681.23 1679.65 1678.24 1676.96
-1.284 76147 2122.49 1886.56 1809.02 1770.4 1747.23 1731.77 1720.69 1712.36 1705.87 1700.65 1696.37 1692.79 1689.74 1687.13 1684.85 1682.86 1681.09 1679.51 1678.09 1676.81
-1.283 76153.6 2122.4 1886.44 1808.9 1770.27 1747.1 1731.63 1720.55 1712.23 1705.73 1700.51 1696.23 1692.64 1689.6 1686.99 1684.71 1682.71 1680.94 1679.37 1677.95 1676.67
-1.282 76160.2 2122.31 1886.33 1808.78 1770.15 1746.97 1731.5 1720.42 1712.09 1705.59 1700.37 1696.08 1692.5 1689.46 1686.84 1684.57 1682.57 1680.8 1679.22 1677.81 1676.53
-1.281 76166.7 2122.23 1886.22 1808.65 1770.02 1746.84 1731.36 1720.28 1711.95 1705.45 1700.23 1695.94 1692.36 1689.32 1686.7 1684.43 1682.43 1680.66 1679.08 1677.66 1676.38
-1.28 76173.4 2122.14 1886.1 1808.53 1769.89 1746.7 1731.23 1720.15 1711.81 1705.31 1700.09 1695.8 1692.22 1689.18 1686.56 1684.28 1682.28 1680.51 1678.94 1677.52 1676.24
-1.279 76179.9 2122.05 1885.99 1808.4 1769.76 1746.57 1731.09 1720.01 1711.67 1705.17 1699.95 1695.66 1692.08 1689.04 1686.42 1684.14 1682.14 1680.37 1678.79 1677.37 1676.09
-1.278 76186.6 2121.97 1885.88 1808.28 1769.63 1746.44 1730.96 1719.87 1711.53 1705.03 1699.81 1695.52 1691.94 1688.89 1686.27 1684 1682 1680.23 1678.65 1677.23 1675.95
-1.277 76193.2 2121.88 1885.76 1808.16 1769.5 1746.31 1730.82 1719.74 1711.4 1704.89 1699.67 1695.38 1691.8 1688.75 1686.13 1683.86 1681.86 1680.09 1678.51 1677.09 1675.8
-1.276 76199.8 2121.79 1885.65 1808.04 1769.37 1746.18 1730.69 1719.6 1711.26 1704.75 1699.53 1695.24 1691.66 1688.61 1685.99 1683.71 1681.71 1679.94 1678.36 1676.94 1675.66
-1.275 76206.5 2121.71 1885.54 1807.91 1769.24 1746.04 1730.55 1719.46 1711.12 1704.61 1699.39 1695.1 1691.51 1688.47 1685.85 1683.57 1681.57 1679.8 1678.22 1676.8 1675.52
-1.274 76213.1 2121.62 1885.43 1807.79 1769.11 1745.91 1730.42 1719.33 1710.98 1704.48 1699.25 1694.96 1691.37 1688.33 1685.71 1683.43 1681.43 1679.66 1678.07 1676.66 1675.37
-1.273 76219.8 2121.53 1885.31 1807.67 1768.98 1745.78 1730.29 1719.19 1710.85 1704.34 1699.11 1694.82 1691.23 1688.19 1685.57 1683.29 1681.29 1679.51 1677.93 1676.51 1675.23
-1.272 76226.4 2121.44 1885.2 1807.54 1768.86 1745.65 1730.15 1719.05 1710.71 1704.2 1698.97 1694.68 1691.09 1688.05 1685.42 1683.15 1681.14 1679.37 1677.79 1676.37 1675.09
-1.271 76233.1 2121.36 1885.09 1807.42 1768.73 1745.52 1730.02 1718.92 1710.57 1704.06 1698.83 1694.54 1690.95 1687.9 1685.28 1683 1681 1679.23 1677.65 1676.23 1674.94
-1.27 76239.8 2121.27 1884.98 1807.3 1768.6 1745.38 1729.88 1718.78 1710.44 1703.92 1698.69 1694.4 1690.81 1687.76 1685.14 1682.86 1680.86 1679.09 1677.5 1676.08 1674.8
-1.269 76246.5 2121.19 1884.86 1807.18 1768.47 1745.25 1729.75 1718.65 1710.3 1703.78 1698.56 1694.26 1690.67 1687.62 1685 1682.72 1680.72 1678.94 1677.36 1675.94 1674.66
-1.268 76253.2 2121.1 1884.75 1807.05 1768.34 1745.12 1729.61 1718.51 1710.16 1703.65 1698.42 1694.12 1690.53 1687.48 1684.86 1682.58 1680.58 1678.8 1677.22 1675.8 1674.51
-1.267 76259.9 2121.01 1884.64 1806.93 1768.22 1744.99 1729.48 1718.38 1710.02 1703.51 1698.28 1693.98 1690.39 1687.34 1684.72 1682.44 1680.43 1678.66 1677.07 1675.65 1674.37
-1.266 76266.6 2120.93 1884.53 1806.81 1768.09 1744.86 1729.35 1718.24 1709.89 1703.37 1698.14 1693.84 1690.25 1687.2 1684.58 1682.3 1680.29 1678.52 1676.93 1675.51 1674.23
-1.265 76273.3 2120.84 1884.42 1806.69 1767.96 1744.73 1729.21 1718.11 1709.75 1703.23 1698 1693.7 1690.11 1687.06 1684.44 1682.15 1680.15 1678.37 1676.79 1675.37 1674.08
-1.264 76280.1 2120.75 1884.31 1806.56 1767.83 1744.6 1729.08 1717.97 1709.61 1703.09 1697.86 1693.56 1689.97 1686.92 1684.3 1682.01 1680.01 1678.23 1676.65 1675.23 1673.94
-1.263 76286.8 2120.67 1884.19 1806.44 1767.7 1744.46 1728.95 1717.84 1709.48 1702.96 1697.72 1693.43 1689.83 1686.78 1684.16 1681.87 1679.87 1678.09 1676.51 1675.08 1673.8
-1.262 76293.6 2120.58 1884.08 1806.32 1767.58 1744.33 1728.81 1717.7 1709.34 1702.82 1697.58 1693.29 1689.69 1686.64 1684.01 1681.73 1679.72 1677.95 1676.36 1674.94 1673.66
-1.261 76300.3 2120.5 1883.97 1806.2 1767.45 1744.2 1728.68 1717.56 1709.2 1702.68 1697.45 1693.15 1689.55 1686.5 1683.87 1681.59 1679.58 1677.81 1676.22 1674.8 1673.51
-1.26 76307 2120.41 1883.86 1806.08 1767.32 1744.07 1728.55 1717.43 1709.07 1702.54 1697.31 1693.01 1689.41 1686.36 1683.73 1681.45 1679.44 1677.66 1676.08 1674.66 1673.37
-1.259 76313.8 2120.33 1883.75 1805.96 1767.2 1743.94 1728.41 1717.3 1708.93 1702.41 1697.17 1692.87 1689.27 1686.22 1683.59 1681.31 1679.3 1677.52 1675.94 1674.51 1673.23
-1.258 76320.6 2120.24 1883.63 1805.83 1767.07 1743.81 1728.28 1717.16 1708.79 1702.27 1697.03 1692.73 1689.13 1686.08 1683.45 1681.16 1679.16 1677.38 1675.8 1674.37 1673.09
-1.257 76327.4 2120.16 1883.52 1805.71 1766.94 1743.68 1728.15 1717.03 1708.66 1702.13 1696.89 1692.59 1688.99 1685.94 1683.31 1681.02 1679.02 1677.24 1675.65 1674.23 1672.94
-1.256 76334.3 2120.07 1883.41 1805.59 1766.81 1743.55 1728.01 1716.89 1708.52 1701.99 1696.75 1692.45 1688.85 1685.8 1683.17 1680.88 1678.87 1677.1 1675.51 1674.09 1672.8
-1.255 76341.1 2119.99 1883.3 1805.47 1766.69 1743.42 1727.88 1716.76 1708.39 1701.86 1696.62 1692.31 1688.71 1685.66 1683.03 1680.74 1678.74 1676.96 1675.37 1673.94 1672.66
-1.254 76347.8 2119.9 1883.19 1805.35 1766.56 1743.29 1727.75 1716.62 1708.25 1701.72 1696.48 1692.17 1688.57 1685.52 1682.89 1680.6 1678.59 1676.82 1675.23 1673.8 1672.52
-1.253 76354.7 2119.82 1883.08 1805.23 1766.43 1743.16 1727.62 1716.49 1708.12 1701.58 1696.34 1692.04 1688.44 1685.38 1682.75 1680.46 1678.45 1676.67 1675.09 1673.66 1672.38
-1.252 76361.5 2119.73 1882.97 1805.11 1766.31 1743.03 1727.48 1716.35 1707.98 1701.45 1696.2 1691.9 1688.3 1685.24 1682.61 1680.32 1678.31 1676.53 1674.95 1673.52 1672.23
-1.251 76368.3 2119.65 1882.86 1804.98 1766.18 1742.9 1727.35 1716.22 1707.84 1701.31 1696.07 1691.76 1688.16 1685.1 1682.47 1680.18 1678.17 1676.39 1674.8 1673.38 1672.09
-1.25 76375.2 2119.56 1882.75 1804.86 1766.05 1742.77 1727.22 1716.08 1707.71 1701.17 1695.93 1691.62 1688.02 1684.96 1682.33 1680.04 1678.03 1676.25 1674.66 1673.24 1671.95
-1.249 76382 2119.48 1882.64 1804.74 1765.93 1742.64 1727.08 1715.95 1707.57 1701.04 1695.79 1691.48 1687.88 1684.82 1682.19 1679.9 1677.89 1676.11 1674.52 1673.1 1671.81
-1.248 76389 2119.39 1882.52 1804.62 1765.8 1742.51 1726.95 1715.81 1707.44 1700.9 1695.65 1691.34 1687.74 1684.68 1682.05 1679.76 1677.75 1675.97 1674.38 1672.95 1671.67
